,date,link,company,field,place,round,amount,investor
1547,2016.4.8,https://www.itjuzi.com/investevents/16119,乐起游戏(乐起科技),游戏,广东,A轮,1000万人民币,粤科金融
1548,2016.4.8,https://www.itjuzi.com/investevents/16123,音乐e家,教育,浙江,天使轮,500万人民币,朗盛鹏欣基金;初灵创投
1549,2016.4.8,https://www.itjuzi.com/investevents/16124,网红来了,文化娱乐,广东,天使轮,未透露,谢利明
1550,2016.4.8,https://www.itjuzi.com/investevents/16125,趣现场微信大屏幕,工具软件,北京,天使轮,500万人民币,梅花天使创投
1551,2016.4.8,https://www.itjuzi.com/investevents/16136,15W要我玩,游戏,福建,天使轮,数千万人民币,投资方未透露
1552,2016.4.8,https://www.itjuzi.com/investevents/16138,梦境小镇,文化娱乐,上海,A轮,数千万人民币,创业接力(创业基金会)
1553,2016.4.8,https://www.itjuzi.com/investevents/16139,沛嘉医疗,医疗健康,江苏,A轮,数千万美元,经纬中国
1554,2016.4.8,https://www.itjuzi.com/investevents/16141,活动钱包,本地生活,四川,天使轮,5000万人民币,投资方未透露
1555,2016.4.8,https://www.itjuzi.com/investevents/16143,考拉网(考拉超课),教育,广东,新三板,数千万人民币,投资方未透露
1556,2016.4.8,https://www.itjuzi.com/investevents/16472,宙斯网络T9游戏,游戏,广东,天使轮,数百万人民币,国灏创投
1557,2016.4.8,https://www.itjuzi.com/investevents/18763,玩吧,游戏,北京,A轮,数千万人民币,高榕资本Banyan Fund
1558,2016.4.7,https://www.itjuzi.com/investevents/18135,第一传媒网,文化娱乐,北京,天使轮,数百万人民币,狐狸元素基金
1559,2016.4.7,https://www.itjuzi.com/investevents/18322,JSFamily集视家,文化娱乐,广东,天使轮,数百万人民币,博派资本
1560,2016.4.7,https://www.itjuzi.com/investevents/18498,有字库,工具软件,上海,天使轮,数百万人民币,多点科技
1561,2016.4.7,https://www.itjuzi.com/investevents/16094,梦想加-梦想+,房产服务,北京,A轮,500万美元,"JOY Capital愉悦资本,险峰长青(险峰华兴),唯猎资本"
1562,2016.4.7,https://www.itjuzi.com/investevents/16097,朵儿网,教育,湖北,B轮,数千万人民币,投资方未透露
1563,2016.4.7,https://www.itjuzi.com/investevents/16107,折疯了海淘,电子商务,浙江,Pre-A轮,500万人民币,初心资本
1564,2016.4.7,https://www.itjuzi.com/investevents/16108,艺恩汇,金融,北京,A轮,数千万人民币,景林投资
1565,2016.4.7,https://www.itjuzi.com/investevents/16110,个推,企业服务,浙江,C轮,7亿人民币,"海通开元,民生银行(民银国际),美国中经合集团,赛富基金"
1566,2016.4.7,https://www.itjuzi.com/investevents/16111,连咖啡,本地生活,上海,B轮,5000万人民币,华策影视
1567,2016.4.7,https://www.itjuzi.com/investevents/16112,FitTime睿健时代,本地生活,江苏,B轮,数千万人民币,投资方未透露
1568,2016.4.7,https://www.itjuzi.com/investevents/16113,iWorker工作家,企业服务,广东,B轮,5000万人民币,中科招商
1569,2016.4.7,https://www.itjuzi.com/investevents/16114,火芯网,金融,上海,A轮,4000万人民币,众晖资本
1570,2016.4.7,https://www.itjuzi.com/investevents/16115,高能贩,文化娱乐,北京,Pre-A轮,数千万人民币,"神州泰岳(泰岳梧桐),掌趣创享基金,青山资本"
1571,2016.4.7,https://www.itjuzi.com/investevents/16116,跨界科技Neocross,文化娱乐,浙江,天使轮,数百万人民币,仕优集资本
1572,2016.4.7,https://www.itjuzi.com/investevents/16818,声智科技,企业服务,北京,天使轮,数百万人民币,FreesFund峰瑞资本
1573,2016.4.7,https://www.itjuzi.com/investevents/17291,Fast4ward直线竞速赛,体育运动,北京,天使轮,数百万人民币,无穹创投
1574,2016.4.6,https://www.itjuzi.com/investevents/16079,Horizon Robotics地平线机器人,硬件,北京,A轮,数千万美元,DST
1575,2016.4.6,https://www.itjuzi.com/investevents/16080,美利金融,金融,北京,B轮,数千万美元,京东
1576,2016.4.6,https://www.itjuzi.com/investevents/16081,金柚网,企业服务,浙江,B轮,1亿人民币,"清控银杏创投,红杉资本中国,华映资本,景林投资"
1577,2016.4.6,https://www.itjuzi.com/investevents/16083,天娱在线,游戏,北京,天使轮,数百万人民币,投资方未透露
1578,2016.4.6,https://www.itjuzi.com/investevents/16084,邢帅网络学院(邢帅教育),教育,广东,B轮,3亿人民币,"国泰君安,中国移动(中移创新产业基金),华盖资本"
1579,2016.4.6,https://www.itjuzi.com/investevents/16085,365医院网(医嘉互联),医疗健康,湖北,天使轮,1000万人民币,普华资本(普华固周资本)
1580,2016.4.6,https://www.itjuzi.com/investevents/16086,马泷齿科,医疗健康,北京,B轮,8500万人民币,"纪源资本GGV,弘晖资本"
1581,2016.4.6,https://www.itjuzi.com/investevents/16088,薇美姿,电子商务,广东,B轮,亿元及以上人民币,"兰馨亚洲,钟鼎创投"
1582,2016.4.6,https://www.itjuzi.com/investevents/16089,极米,硬件,四川,战略投资,6000万人民币,中南文化
1583,2016.4.6,https://www.itjuzi.com/investevents/16090,朝亚控股Chayora,企业服务,香港,战略投资,未透露,渣打银行
1584,2016.4.6,https://www.itjuzi.com/investevents/16102,链家网,房产服务,北京,B轮,60亿人民币,"华晟资本-华兴资本,百度,腾讯"
1585,2016.4.6,https://www.itjuzi.com/investevents/16788,全景赛斯科技,企业服务,北京,A轮,未透露,信中利资本
1586,2016.4.6,https://www.itjuzi.com/investevents/16869,9-A-M智能升降工作站,电子商务,北京,天使轮,数百万人民币,真格基金
1587,2016.4.6,https://www.itjuzi.com/investevents/17269,海居汇,电子商务,北京,Pre-A轮,500万人民币,澎湃资本
1588,2016.4.6,https://www.itjuzi.com/investevents/18791,芒果树数字科技,硬件,江苏,天使轮,数百万人民币,中路资本
1589,2016.4.6,https://www.itjuzi.com/investevents/18888,趣合网络-趣合游戏,游戏,北京,A轮,1000万人民币,老鹰基金EaglesFund
1590,2016.4.6,https://www.itjuzi.com/investevents/18889,最酷运动社区,体育运动,上海,天使轮,数百万人民币,新动金鼎体育基金
1591,2016.4.6,https://www.itjuzi.com/investevents/19071,天麦文化职职帮,文化娱乐,北京,天使轮,数百万人民币,臻云创投(臻云智能)
1592,2016.4.6,https://www.itjuzi.com/investevents/20041,天天说钱,金融,广东,天使轮,数百万人民币,安泽明远投资
1593,2016.4.6,https://www.itjuzi.com/investevents/20057,睿宝儿科,医疗健康,上海,B轮,数千万人民币,"纪源资本GGV,本草资本"
1594,2016.4.5,https://www.itjuzi.com/investevents/16049,汇通天下G7,物流,北京,C轮,4500万美元,"Temasek淡马锡,腾讯,钟鼎创投"
1595,2016.4.5,https://www.itjuzi.com/investevents/16066,药师帮,医疗健康,广东,A轮,7100万人民币,"复星医药,常春藤资本Ivy Capital"
1596,2016.4.5,https://www.itjuzi.com/investevents/16068,小嘀云智能锁,硬件,浙江,A轮,1.23亿人民币,新疆融海投资有限公司
1597,2016.4.5,https://www.itjuzi.com/investevents/16071,潘多拉锁屏/享秀,工具软件,北京,Pre-A轮,500万人民币,星火金融
1598,2016.4.5,https://www.itjuzi.com/investevents/16072,微风部落,旅游,北京,天使轮,150万人民币,投资方未透露
1599,2016.4.5,https://www.itjuzi.com/investevents/16073,货运中国网,物流,上海,天使轮,数千万人民币,北极光创投
1600,2016.4.5,https://www.itjuzi.com/investevents/16074,张强医生集团,医疗健康,上海,A轮,数千万人民币,分享投资
1601,2016.4.5,https://www.itjuzi.com/investevents/16075,人仁医,医疗健康,广东,天使轮,数百万人民币,北京众海投资
1602,2016.4.4,https://www.itjuzi.com/investevents/16025,壹动金融(10贷款),金融,湖北,天使轮,数百万人民币,投资方未透露
1603,2016.4.4,https://www.itjuzi.com/investevents/18002,蓝分期,金融,北京,天使轮,1000万人民币,投资方未透露
1604,2016.4.3,https://www.itjuzi.com/investevents/18849,越山网络,游戏,上海,天使轮,数百万人民币,英诺天使基金
1605,2016.4.3,https://www.itjuzi.com/investevents/16021,云莱坞,文化娱乐,北京,Pre-A轮,1000万人民币,"英诺天使基金,盈动资本"
1606,2016.4.2,https://www.itjuzi.com/investevents/16004,LinkDoc零氪科技,医疗健康,北京,B轮,数千万美元,"宽带资本CBC,汇桥资本,千骥资本,NEA恩颐投资"
1607,2016.4.2,https://www.itjuzi.com/investevents/16028,浙商银行,金融,浙江,战略投资,3000万美元,蚂蚁金服(阿里巴巴)
1608,2016.4.2,https://www.itjuzi.com/investevents/16176,NihaoPay,金融,北京,Pre-A轮,350万美元,RRE Ventures
1609,2016.4.2,https://www.itjuzi.com/investevents/16728,易到家科技,本地生活,北京,天使轮,数百万人民币,风云资本
1610,2016.4.2,https://www.itjuzi.com/investevents/17851,捞月狗,游戏,海南,B轮,数千万美元,酉金资本
1611,2016.4.2,https://www.itjuzi.com/investevents/18690,助学优品,金融,北京,天使轮,1000万人民币,投资方未透露
1612,2016.4.2,https://www.itjuzi.com/investevents/18983,春雨国际医疗,医疗健康,北京,A轮,2000万人民币,山行资本
1613,2016.4.2,https://www.itjuzi.com/investevents/19433,狒狒智能头盔,硬件,上海,种子轮,100万人民币,投资方未透露
1614,2016.4.2,https://www.itjuzi.com/investevents/19584,云客,企业服务,北京,天使轮,数百万人民币,磐谷创投
1615,2016.4.1,https://www.itjuzi.com/investevents/17404,云账户,工具软件,北京,Pre-A轮,1000万人民币,投资方未透露
1616,2016.4.1,https://www.itjuzi.com/investevents/17547,InStreet,社交网络,北京,天使轮,数百万人民币,盈动资本
1617,2016.4.1,https://www.itjuzi.com/investevents/17596,云上会,本地生活,广东,Pre-A轮,2100万人民币,"戈壁投资,松禾资本"
1618,2016.4.1,https://www.itjuzi.com/investevents/17697,跑嗨乐,文化娱乐,上海,Pre-A轮,数百万人民币,金科君创
1619,2016.4.1,https://www.itjuzi.com/investevents/17735,iCreator,企业服务,四川,天使轮,1000万人民币,"松禾资本,真顺基金"
1620,2016.4.1,https://www.itjuzi.com/investevents/17739,红领军,企业服务,上海,天使轮,200万人民币,沃珑港资本
1621,2016.4.1,https://www.itjuzi.com/investevents/18116,积木家,房产服务,四川,天使轮,300万人民币,投资方未透露
1622,2016.4.1,https://www.itjuzi.com/investevents/18130,金融魔方,金融,北京,A轮,1000万人民币,投资方未透露
1623,2016.4.1,https://www.itjuzi.com/investevents/18177,交流通,教育,浙江,种子轮,100万人民币,杭州欧丰科技有限公司
1624,2016.4.1,https://www.itjuzi.com/investevents/18294,妍丽化妆品,电子商务,广东,A轮,数千万美元,今日资本
1625,2016.4.1,https://www.itjuzi.com/investevents/18616,星度网络,企业服务,北京,Pre-A轮,数千万人民币,"云禾资本,环协鼎瑞投资,牛旼"
1626,2016.4.1,https://www.itjuzi.com/investevents/19036,轻码云,企业服务,广东,天使轮,595万人民币,投资方未透露
1627,2016.4.1,https://www.itjuzi.com/investevents/19213,纸贵版权,文化娱乐,陕西,种子轮,100万人民币,投资方未透露
1628,2016.4.1,https://www.itjuzi.com/investevents/19673,一幅画,文化娱乐,浙江,天使轮,300万人民币,宏桥资本
1629,2016.4.1,https://www.itjuzi.com/investevents/15982,早道日语网校(早道网校),教育,辽宁,A轮,1500万人民币,"欢聚时代(YY多玩),华创资本"
1630,2016.4.1,https://www.itjuzi.com/investevents/15988,EEGSmart云睿智能,硬件,广东,Pre-A轮,数千万人民币,深圳前海投资
1631,2016.4.1,https://www.itjuzi.com/investevents/15989,橙子映像,文化娱乐,天津,A轮,数千万人民币,"苏宁,光线传媒"
1632,2016.4.1,https://www.itjuzi.com/investevents/15994,跑哪儿,体育运动,北京,天使轮,数百万人民币,优客工场
1633,2016.4.1,https://www.itjuzi.com/investevents/16002,如此挑食,本地生活,福建,天使轮,数百万人民币,易云投资
1634,2016.4.1,https://www.itjuzi.com/investevents/16003,西狗国际(西狗全球购),电子商务,浙江,Pre-A轮,数千万人民币,天使投资人王刚
1635,2016.4.1,https://www.itjuzi.com/investevents/16005,二月丫头Q丸鱼丸,本地生活,安徽,A轮,1000万人民币,德盛实业
1636,2016.4.1,https://www.itjuzi.com/investevents/16029,虫洞金融,金融,上海,Pre-A轮,数千万人民币,长石资本
1637,2016.4.1,https://www.itjuzi.com/investevents/16030,拍库网,电子商务,北京,天使轮,数百万人民币,创客100基金
1638,2016.4.1,https://www.itjuzi.com/investevents/16077,roobo智能管家,硬件,北京,A轮,数千万人民币,科大讯飞
1639,2016.4.1,https://www.itjuzi.com/investevents/16290,九道妖,文化娱乐,上海,天使轮,数百万人民币,互联网电影集团IFG
1640,2016.4.1,https://www.itjuzi.com/investevents/16436,井荥机器人,硬件,上海,天使轮,数百万人民币,上海掌门科技
1641,2016.4.1,https://www.itjuzi.com/investevents/16603,球商科技,体育运动,北京,A轮,1000万人民币,"民享财富(民享投资),云起资本"
1642,2016.4.1,https://www.itjuzi.com/investevents/16646,有马体育,体育运动,上海,天使轮,数百万人民币,高樟资本
1643,2016.4.1,https://www.itjuzi.com/investevents/16670,深圳一电航空,硬件,广东,A轮,数千万人民币,深创投
1644,2016.4.1,https://www.itjuzi.com/investevents/16697,咦哈旅行,旅游,北京,天使轮,未透露,孝昌水木投资(唐彬森)
1645,2016.4.1,https://www.itjuzi.com/investevents/16795,乐骑,体育运动,安徽,Pre-A轮,未透露,投资方未透露
1646,2016.4.1,https://www.itjuzi.com/investevents/16797,丁盯智能 -云丁网络,硬件,北京,B轮,数千万人民币,复星昆仲
1647,2016.4.1,https://www.itjuzi.com/investevents/17044,态客,旅游,北京,Pre-A轮,1000万人民币,阿米巴资本
1648,2016.4.1,https://www.itjuzi.com/investevents/17179,河马牙医,医疗健康,上海,天使轮,500万人民币,北辰星资本
1649,2016.4.1,https://www.itjuzi.com/investevents/17295,FitTime即刻运动,体育运动,上海,B轮,数千万人民币,投资方未透露
1650,2016.3.31,https://www.itjuzi.com/investevents/13287,百度外卖,本地生活,北京,B轮,亿元及以上美元,投资方未透露
1651,2016.3.31,https://www.itjuzi.com/investevents/15481,有料网,电子商务,上海,A轮,3000万人民币,复星昆仲
1652,2016.3.31,https://www.itjuzi.com/investevents/15938,小红书,电子商务,上海,C轮,1亿美元,"腾讯,元生资本,天图资本"
1653,2016.3.31,https://www.itjuzi.com/investevents/15939,听闻APP,文化娱乐,福建,Pre-A轮,1000万人民币,梅花天使创投
1654,2016.3.31,https://www.itjuzi.com/investevents/15941,泡果网,企业服务,福建,Pre-A轮,1000万人民币,梅花天使创投
1655,2016.3.31,https://www.itjuzi.com/investevents/15942,衣换衣,本地生活,湖北,天使轮,500万人民币,斑马快跑
1656,2016.3.31,https://www.itjuzi.com/investevents/15943,腾跃校长社区,教育,北京,A轮,1500万人民币,好未来(学而思)
1657,2016.3.31,https://www.itjuzi.com/investevents/15954,跑IN中国,体育运动,浙江,天使轮,数千万人民币,投资方未透露
1658,2016.3.31,https://www.itjuzi.com/investevents/15955,优医CARE(优医康爱),医疗健康,上海,A轮,1200万人民币,金茂资本
1659,2016.3.31,https://www.itjuzi.com/investevents/15956,壹晨仟阳Wonderland,游戏,浙江,Pre-A轮,1300万人民币,"隆领投资,神州泰岳(泰岳梧桐),初心资本"
1660,2016.3.31,https://www.itjuzi.com/investevents/15957,喜天影视,文化娱乐,北京,战略投资,8000万人民币,光线传媒
1661,2016.3.31,https://www.itjuzi.com/investevents/15958,美着呢(美到家),本地生活,北京,B轮,1000万美元,美图秀秀
1662,2016.3.31,https://www.itjuzi.com/investevents/15980,乐驰金服,金融,北京,A轮,数千万人民币,禾生资本
1663,2016.3.31,https://www.itjuzi.com/investevents/16070,爱听卓乐Ultimate,文化娱乐,广东,A轮,数千万美元,中科乐创
1664,2016.3.31,https://www.itjuzi.com/investevents/16228,情非得已,社交网络,北京,天使轮,数百万人民币,真格基金
1665,2016.3.31,https://www.itjuzi.com/investevents/16613,爱度网,本地生活,北京,新三板,未透露,投资方未透露
1666,2016.3.31,https://www.itjuzi.com/investevents/16732,出国邦,金融,北京,A轮,1500万人民币,华智汇金创投基金
1667,2016.3.31,https://www.itjuzi.com/investevents/16766,合享新创,企业服务,北京,A轮,数千万人民币,投资方未透露
1668,2016.3.31,https://www.itjuzi.com/investevents/17682,车涯互动P-GEAR,汽车交通,广东,天使轮,数百万人民币,德迅投资
1669,2016.3.31,https://www.itjuzi.com/investevents/18987,乡间货的,物流,北京,A轮,数千万人民币,山行资本
1670,2016.3.31,https://www.itjuzi.com/investevents/19989,数盟科技,企业服务,北京,天使轮,数百万人民币,苹果天使APU
1671,2016.3.30,https://www.itjuzi.com/investevents/17863,大众迷你仓,物流,广东,新三板,未透露,投资方未透露
1672,2016.3.30,https://www.itjuzi.com/investevents/18866,花云网络花巴士,本地生活,广东,Pre-A轮,数百万人民币,英诺天使基金
1673,2016.3.30,https://www.itjuzi.com/investevents/19224,青禾谷仓产品家,教育,北京,A轮,数千万人民币,"小米科技,顺为基金"
1674,2016.3.30,https://www.itjuzi.com/investevents/19846,哥斯拉金融拍档,金融,上海,A轮,数百万美元,软银中国
1675,2016.3.30,https://www.itjuzi.com/investevents/15919,大气候农业,企业服务,广东,天使轮,2000万人民币,前海汇升资本
1676,2016.3.30,https://www.itjuzi.com/investevents/15920,良食网,电子商务,广东,战略投资,数千万人民币,中粮我买网
1677,2016.3.30,https://www.itjuzi.com/investevents/15921,鲨鱼公园SHARKPARK,教育,北京,A+轮,数千万人民币,"清科创投,好未来(学而思),凯旋创投"
1678,2016.3.30,https://www.itjuzi.com/investevents/15932,果麦文化,文化娱乐,浙江,B轮,8500万人民币,"孚惠资本(华谊兄弟),华盖资本,小村资本"
1679,2016.3.30,https://www.itjuzi.com/investevents/15933,科瓴医疗,医疗健康,上海,A轮,数千万人民币,"盈科资本,永太科技"
1680,2016.3.30,https://www.itjuzi.com/investevents/15934,宜和宜美,房产服务,山东,A轮,5000万人民币,投资方未透露
1681,2016.3.30,https://www.itjuzi.com/investevents/15935,酷乐互娱,文化娱乐,广东,A轮,未透露,赛富基金
1682,2016.3.30,https://www.itjuzi.com/investevents/15936,EventBank捷会易,企业服务,北京,A轮,3000万人民币,"用友幸福投资,复祥投资"
1683,2016.3.30,https://www.itjuzi.com/investevents/16276,极客未来(未来智选),硬件,北京,A轮,1000万美元,全盛资本(全盛金控)
1684,2016.3.30,https://www.itjuzi.com/investevents/16324,门派,社交网络,江苏,A轮,数千万人民币,三六五网络
1685,2016.3.30,https://www.itjuzi.com/investevents/16440,友衷科技,汽车交通,上海,天使轮,数百万人民币,真格基金
1686,2016.3.30,https://www.itjuzi.com/investevents/16573,如医医生,医疗健康,上海,B轮,数千万人民币,盛山资产
1687,2016.3.30,https://www.itjuzi.com/investevents/16574,微中医,医疗健康,广东,A轮,1000万人民币,凯盈资本
1688,2016.3.30,https://www.itjuzi.com/investevents/17168,Via人物,文化娱乐,上海,天使轮,数百万人民币,36氪
1689,2016.3.29,https://www.itjuzi.com/investevents/15890,亿欧网,文化娱乐,北京,A+轮,数千万人民币,"盛景网联(盛景嘉成),高榕资本Banyan Fund,乔景资本,迭代资本"
1690,2016.3.29,https://www.itjuzi.com/investevents/15891,华润万里云医疗,医疗健康,北京,A轮,2.25亿人民币,阿里健康(阿里巴巴)
1691,2016.3.29,https://www.itjuzi.com/investevents/15901,掌门1对1(翼师网络),教育,上海,B轮,数千万人民币,"达晨创投,顺为基金"
1692,2016.3.29,https://www.itjuzi.com/investevents/15902,好租网,房产服务,北京,A轮,2.5亿人民币,"黑洞投资,JOY Capital愉悦资本,北极光创投"
1693,2016.3.29,https://www.itjuzi.com/investevents/15905,多啦衣梦,电子商务,四川,A轮,4800万人民币,投资方未透露
1694,2016.3.29,https://www.itjuzi.com/investevents/15908,天天果园,电子商务,上海,D轮,亿元及以上美元,投资方未透露
1695,2016.3.29,https://www.itjuzi.com/investevents/15909,婚礼纪,本地生活,浙江,B+轮,3000万美元,"复星昆仲,经纬中国,祥峰投资Vertex"
1696,2016.3.29,https://www.itjuzi.com/investevents/15910,U掌柜,电子商务,浙江,B轮,3000万美元,"峰尚资本,今日资本"
1697,2016.3.29,https://www.itjuzi.com/investevents/15911,星云Nebula,硬件,浙江,A轮,数千万人民币,"华睿投资,银江股份(银江资本),如山投资,云椿资本"
1698,2016.3.29,https://www.itjuzi.com/investevents/15912,海上鲜,电子商务,浙江,天使轮,数千万人民币,北斗星通集团
1699,2016.3.29,https://www.itjuzi.com/investevents/15913,车木曹,汽车交通,北京,天使轮,数百万人民币,孝昌水木投资(唐彬森)
1700,2016.3.29,https://www.itjuzi.com/investevents/15914,东拼西购,广告营销,上海,天使轮,250万人民币,投资方未透露
1701,2016.3.29,https://www.itjuzi.com/investevents/15918,映墨科技,硬件,浙江,A轮,数千万人民币,"华睿投资,银江股份(银江资本),云椿资本,如山投资"
1702,2016.3.29,https://www.itjuzi.com/investevents/15922,特微特,企业服务,北京,A轮,2510万人民币,莱茵体育
1703,2016.3.29,https://www.itjuzi.com/investevents/16217,UU客,旅游,北京,Pre-A轮,数百万人民币,朗玛峰创投
1704,2016.3.29,https://www.itjuzi.com/investevents/16238,乐驾科技-车萝卜CarRobot,汽车交通,北京,B轮,未透露,雅瑞天使
1705,2016.3.29,https://www.itjuzi.com/investevents/18347,加油宝,金融,广东,A轮,数千万人民币,"五岳天下资本,华诺创投"
1706,2016.3.29,https://www.itjuzi.com/investevents/18844,宙心科技宙斯无人机,硬件,北京,天使轮,数百万人民币,"英诺天使基金,臻云创投(臻云智能)"
1707,2016.3.29,https://www.itjuzi.com/investevents/19721,天悦东方,文化娱乐,北京,A轮,1亿人民币,"国金投资,德力股份,安信乾宏-安信证券,光大体育文化投资基金"
1708,2016.3.28,https://www.itjuzi.com/investevents/17388,美美买车,汽车交通,北京,天使轮,数百万人民币,108度资本
1709,2016.3.28,https://www.itjuzi.com/investevents/18157,群英荟影业,文化娱乐,北京,A轮,数千万人民币,58同城
1710,2016.3.28,https://www.itjuzi.com/investevents/18989,优汇兑换,金融,北京,A轮,数千万人民币,山行资本
1711,2016.3.28,https://www.itjuzi.com/investevents/19853,COCOMIX梦映动漫,文化娱乐,广东,天使轮,500万人民币,创丰资本
1712,2016.3.28,https://www.itjuzi.com/investevents/20031,越野圈,汽车交通,北京,天使轮,数百万人民币,高樟资本
1713,2016.3.28,https://www.itjuzi.com/investevents/12513,广州小鹏汽车科技有限公司,汽车交通,广东,A轮,4200万美元,投资方未透露
1714,2016.3.28,https://www.itjuzi.com/investevents/15869,超级猩猩Supermonkey,体育运动,广东,A轮,数千万人民币,复星昆仲
1715,2016.3.28,https://www.itjuzi.com/investevents/15870,易果生鲜,电子商务,上海,C轮,2.6亿美元,"KKR,阿里巴巴"
1716,2016.3.28,https://www.itjuzi.com/investevents/15871,大账房,企业服务,北京,A轮,7500万人民币,人人公司
1717,2016.3.28,https://www.itjuzi.com/investevents/15872,海淘天堂,电子商务,北京,A轮,数千万人民币,"华滨创投,越榕资本"
1718,2016.3.28,https://www.itjuzi.com/investevents/15875,车蛙,汽车交通,浙江,Pre-A轮,未透露,慧鑫泉投资
1719,2016.3.28,https://www.itjuzi.com/investevents/15877,未名企鹅,医疗健康,北京,天使轮,数千万人民币,经纬中国
1720,2016.3.28,https://www.itjuzi.com/investevents/15879,虾米厨房,本地生活,江苏,天使轮,数百万人民币,投资方未透露
1721,2016.3.28,https://www.itjuzi.com/investevents/15880,二次云,文化娱乐,上海,天使轮,数百万人民币,"险峰长青(险峰华兴),德沃基金"
1722,2016.3.28,https://www.itjuzi.com/investevents/15882,Morningo围兜,电子商务,湖北,天使轮,200万人民币,投资方未透露
1723,2016.3.28,https://www.itjuzi.com/investevents/15886,大大买钢网,电子商务,湖南,Pre-A轮,5000万人民币,启赋资本
1724,2016.3.28,https://www.itjuzi.com/investevents/16231,住范儿,房产服务,北京,天使轮,数百万人民币,创新工场
1725,2016.3.28,https://www.itjuzi.com/investevents/16379,Close A两颗松果,金融,北京,天使轮,数百万人民币,盐光加速器
1726,2016.3.28,https://www.itjuzi.com/investevents/16480,每日视界,文化娱乐,北京,IPO上市后,数千万人民币,Star VC
1727,2016.3.28,https://www.itjuzi.com/investevents/16599,钛媒体,文化娱乐,北京,战略投资,数千万人民币,"盛大资本-盛大网络,奇虎360,用友幸福投资,云起资本"
1728,2016.3.27,https://www.itjuzi.com/investevents/14950,乐视体育,体育运动,北京,B轮,80亿人民币,"海航资本,凯撒股份"
1729,2016.3.27,https://www.itjuzi.com/investevents/16507,喵咚家,房产服务,江苏,天使轮,4000万人民币,投资方未透露
1730,2016.3.26,https://www.itjuzi.com/investevents/15829,微赛体育,体育运动,北京,A轮,亿元及以上人民币,"华人文化产业基金,腾讯,中国文化产业投资基金,君联资本,时尚传媒,500彩票网"
1731,2016.3.25,https://www.itjuzi.com/investevents/15798,奇境森林,游戏,广东,天使轮,数百万人民币,杭州集素资本
1732,2016.3.25,https://www.itjuzi.com/investevents/15799,互融CLUB,金融,上海,A轮,数千万人民币,富汇金融
1733,2016.3.25,https://www.itjuzi.com/investevents/15800,酷客美地,广告营销,浙江,Pre-A轮,2000万人民币,"银杏谷资本,银江股份(银江资本),暾澜投资"
1734,2016.3.25,https://www.itjuzi.com/investevents/15801,青橙视界,硬件,广东,天使轮,数百万人民币,和君资本
1735,2016.3.25,https://www.itjuzi.com/investevents/15802,大特保,金融,北京,B轮,2000万美元,"开发金控CDIB Venture Capital,联创策源,复星昆仲"
1736,2016.3.25,https://www.itjuzi.com/investevents/15803,鲜LIFE(鲜生活),电子商务,北京,A轮,1000万美元,"贝塔斯曼亚洲投资基金,鼎晖投资"
1737,2016.3.25,https://www.itjuzi.com/investevents/15804,Holaverse欧拉网络,工具软件,上海,C轮,7000万美元,"毅达资本,奇虎360,执一资本Yi Capital"
1738,2016.3.25,https://www.itjuzi.com/investevents/15806,正和岛新媒体,文化娱乐,北京,A轮,未透露,头头是道投资基金
1739,2016.3.25,https://www.itjuzi.com/investevents/15807,元宝铺,金融,浙江,B轮,1亿人民币,"腾讯,高榕资本Banyan Fund"
1740,2016.3.25,https://www.itjuzi.com/investevents/15808,FLYPRO飞豹无人机,硬件,广东,B轮,1.5亿人民币,深创投
1741,2016.3.25,https://www.itjuzi.com/investevents/15811,爱创营销,广告营销,北京,A轮,数千万人民币,好望角投资
1742,2016.3.25,https://www.itjuzi.com/investevents/15812,Wecut嗨瑟威信息,社交网络,广东,A轮,1000万人民币,"美图秀秀,创新谷Innovalley"
1743,2016.3.25,https://www.itjuzi.com/investevents/15814,好在科技,房产服务,北京,天使轮,1000万人民币,Cherubic Ventures心元资本
1744,2016.3.25,https://www.itjuzi.com/investevents/15815,智乐聘,企业服务,辽宁,天使轮,150万人民币,大连道和资本
1745,2016.3.25,https://www.itjuzi.com/investevents/15816,三蝌优网络,广告营销,福建,天使轮,200万人民币,隆领投资
1746,2016.3.25,https://www.itjuzi.com/investevents/15817,扫货APP,电子商务,上海,天使轮,1000万人民币,优势资本董事长吴克忠
1747,2016.3.25,https://www.itjuzi.com/investevents/15821,启明医疗,医疗健康,浙江,C轮,3700万美元,高盛集团(中国)
1748,2016.3.25,https://www.itjuzi.com/investevents/15833,中集电商e栈,物流,广东,A轮,3亿人民币,远致富海
1749,2016.3.25,https://www.itjuzi.com/investevents/16027,码上配,物流,北京,天使轮,数百万人民币,"英诺天使基金,大河创投"
1750,2016.3.25,https://www.itjuzi.com/investevents/16441,嘉席JiaTable,本地生活,上海,天使轮,未透露,真格基金
1751,2016.3.25,https://www.itjuzi.com/investevents/16930,易代储,物流,北京,天使轮,数百万人民币,黑马基金
1752,2016.3.25,https://www.itjuzi.com/investevents/17988,SOOGIF(不懂网络),文化娱乐,上海,天使轮,数百万人民币,唯猎资本
1753,2016.3.25,https://www.itjuzi.com/investevents/18662,牧视天成,文化娱乐,北京,天使轮,数百万人民币,欢聚时代(YY多玩)
1754,2016.3.25,https://www.itjuzi.com/investevents/19175,恩梯基,汽车交通,上海,A轮,未透露,达晨创投
