,date,link,company,field,place,round,amount,investor
1757,2014.9.4,https://www.itjuzi.com/investevents/4192,筷子旅行,旅游,北京,种子轮,200万人民币,投资方未透露
1758,2014.9.4,https://www.itjuzi.com/investevents/4193,图解电影,文化娱乐,广东,天使轮,数百万人民币,同创伟业
1759,2014.9.4,https://www.itjuzi.com/investevents/4194,掌众传媒,广告营销,广东,A轮,2400万人民币,投资方未透露
1760,2014.9.4,https://www.itjuzi.com/investevents/4198,Zamplus晶赞科技,广告营销,上海,B轮,数千万美元,"携程,易车网"
1761,2014.9.4,https://www.itjuzi.com/investevents/4832,成都极企科技,企业服务,四川,天使轮,1000万人民币,用友幸福投资
1762,2014.9.4,https://www.itjuzi.com/investevents/17391,极客海淘,电子商务,北京,天使轮,未透露,芳晟股权投资基金
1763,2014.9.4,https://www.itjuzi.com/investevents/12357,架构云(驻云科技),企业服务,上海,天使轮,数百万人民币,戈壁投资
1764,2014.9.4,https://www.itjuzi.com/investevents/14633,外卖超人Delivery Hero,本地生活,上海,F轮-上市前,3.5亿美元,投资方未透露
1765,2014.9.4,https://www.itjuzi.com/investevents/16206,Insta360,硬件,广东,天使轮,100万美元,IDG资本
1766,2014.9.3,https://www.itjuzi.com/investevents/14405,兴容通信Exands,企业服务,上海,A轮,数千万人民币,中兴合创
1767,2014.9.3,https://www.itjuzi.com/investevents/4187,CatchChat秒视,社交网络,广东,A轮,数百万美元,投资方未透露
1768,2014.9.3,https://www.itjuzi.com/investevents/4188,融道网,金融,上海,A轮,数千万人民币,投资方未透露
1769,2014.9.3,https://www.itjuzi.com/investevents/4189,快按钮KlicK,硬件,上海,A轮,未透露,奇虎360
1770,2014.9.3,https://www.itjuzi.com/investevents/4219,MONO文化媒体平台,文化娱乐,北京,天使轮,数百万人民币,"贝塔斯曼亚洲投资基金,险峰长青(险峰华兴)"
1771,2014.9.3,https://www.itjuzi.com/investevents/4225,美丽加美丽+,电子商务,广东,天使轮,800万人民币,安卓信创投
1772,2014.9.3,https://www.itjuzi.com/investevents/4579,杭州云柚科技,硬件,浙江,天使轮,数百万人民币,盈动资本
1773,2014.9.3,https://www.itjuzi.com/investevents/9479,数字天堂Dcloud HBuilder,企业服务,北京,A轮,1200万人民币,"中关村兴业投资,景林投资"
1774,2014.9.3,https://www.itjuzi.com/investevents/10288,遇见小面,本地生活,广东,天使轮,200万人民币,青骢资本
1775,2014.9.3,https://www.itjuzi.com/investevents/10544,贷出去多赚,金融,北京,天使轮,1000万人民币,投资方未透露
1776,2014.9.2,https://www.itjuzi.com/investevents/8205,嗨皮皮(皮皮互动),文化娱乐,北京,天使轮,数百万人民币,华创资本
1777,2014.9.2,https://www.itjuzi.com/investevents/9545,爱大厨,本地生活,北京,天使轮,数百万人民币,险峰长青(险峰华兴)
1778,2014.9.2,https://www.itjuzi.com/investevents/4166,丁香园,医疗健康,浙江,C轮,7000万美元,腾讯
1779,2014.9.2,https://www.itjuzi.com/investevents/4177,法海网,企业服务,北京,天使轮,400万人民币,乐视网
1780,2014.9.2,https://www.itjuzi.com/investevents/4182,纤麦服饰,电子商务,广东,A轮,3945万人民币,投资方未透露
1781,2014.9.2,https://www.itjuzi.com/investevents/4183,格致服装,电子商务,广东,A轮,2910万人民币,投资方未透露
1782,2014.9.2,https://www.itjuzi.com/investevents/4184,云思木想,电子商务,广东,A轮,396万人民币,投资方未透露
1783,2014.9.2,https://www.itjuzi.com/investevents/4243,趣医院-趣医网络,医疗健康,上海,A轮,850万美元,"弘晖资本,软银中国"
1784,2014.9.2,https://www.itjuzi.com/investevents/12406,发现周末,文化娱乐,北京,天使轮,未透露,九合创投
1785,2014.9.2,https://www.itjuzi.com/investevents/16486,叮当快药,医疗健康,北京,天使轮,500万人民币,仁和集团
1786,2014.9.2,https://www.itjuzi.com/investevents/18141,深之蓝水下机器人,硬件,天津,B轮,数千万人民币,盛景网联(盛景嘉成)
1787,2014.9.1,https://www.itjuzi.com/investevents/17550,SheIn找库科技,电子商务,广东,A轮,数千万人民币,"厦门坚果资本,天泽投资"
1788,2014.9.1,https://www.itjuzi.com/investevents/19474,数据观,企业服务,天津,F轮-上市前,未透露,达晨创投
1789,2014.9.1,https://www.itjuzi.com/investevents/19986,微路由Holl,硬件,广东,天使轮,数百万人民币,苹果天使APU
1790,2014.9.1,https://www.itjuzi.com/investevents/3976,铜板街,金融,浙江,B轮,5000万美元,"君联资本,联创永宣,IDG资本,华创资本"
1791,2014.9.1,https://www.itjuzi.com/investevents/4162,蚂蚁招聘,企业服务,上海,天使轮,300万人民币,帮实资本
1792,2014.9.1,https://www.itjuzi.com/investevents/4165,华远国际,旅游,北京,战略投资,亿元及以上人民币,"携程,中信产业基金"
1793,2014.9.1,https://www.itjuzi.com/investevents/4315,北京大梦科技,社交网络,北京,天使轮,数百万人民币,联创策源
1794,2014.9.1,https://www.itjuzi.com/investevents/4397,量化派Quant Group,金融,北京,A轮,2059万人民币,"复星昆仲,高榕资本Banyan Fund"
1795,2014.9.1,https://www.itjuzi.com/investevents/4418,舌尖旅行,旅游,北京,天使轮,数百万人民币,"五岳天下资本,以太资本"
1796,2014.9.1,https://www.itjuzi.com/investevents/6700,天赐游戏,游戏,北京,天使轮,数百万人民币,博派资本
1797,2014.9.1,https://www.itjuzi.com/investevents/8319,无忧保姆网,本地生活,北京,天使轮,500万人民币,挚盈资本
1798,2014.9.1,https://www.itjuzi.com/investevents/12368,融誉100,金融,上海,A轮,数千万人民币,"经纬中国,险峰长青(险峰华兴)"
1799,2014.9.1,https://www.itjuzi.com/investevents/14111,牛股王-淘金者科技,金融,北京,A轮,数千万人民币,君联资本
1800,2014.9.1,https://www.itjuzi.com/investevents/17077,百宝香,电子商务,浙江,天使轮,300万人民币,黑马基金
1801,2014.9.1,https://www.itjuzi.com/investevents/17193,抓钱猫,金融,浙江,天使轮,1000万人民币,投资方未透露
1802,2014.9.1,https://www.itjuzi.com/investevents/12914,思奈环科,企业服务,上海,天使轮,未透露,小村资本
1803,2014.9.1,https://www.itjuzi.com/investevents/12920,智慧云,企业服务,上海,天使轮,未透露,小村资本
1804,2014.9.1,https://www.itjuzi.com/investevents/1043,Spottly,旅游,北京,天使轮,85万美元,"500 Startups,Cherubic Ventures心元资本,戈壁投资"
1805,2014.9.1,https://www.itjuzi.com/investevents/2266,微差事,本地生活,上海,A轮,320万美元,"ClearVue锴明投资,诺基亚成长基金"
1806,2014.9.1,https://www.itjuzi.com/investevents/3272,一下视频-秒拍,文化娱乐,北京,C轮,5000万美元,"KPCB凯鹏华盈中国,Star VC,新浪微博(新浪微创投),红点投资Redpoint Ventures"
1807,2014.9.1,https://www.itjuzi.com/investevents/3491,火球网,金融,北京,A轮,数百万美元,"源码资本,明势资本"
1808,2014.9.1,https://www.itjuzi.com/investevents/3975,游戏陀螺,游戏,广东,A轮,2000万人民币,厦门坚果资本
1809,2014.9.1,https://www.itjuzi.com/investevents/4145,智课网SmartStudy,教育,北京,A轮,1060万美元,百度
1810,2014.9.1,https://www.itjuzi.com/investevents/4161,XAIRCRAFT极飞科技,硬件,广东,A轮,2000万美元,成为资本
1811,2014.9.1,https://www.itjuzi.com/investevents/4164,青年菜君,电子商务,北京,A轮,1000万人民币,"梅花天使创投,九合创投"
1812,2014.9.1,https://www.itjuzi.com/investevents/4176,AirSig密码钱包,工具软件,台湾,A轮,200万美元,鸿海集团Foxconn
1813,2014.9.1,https://www.itjuzi.com/investevents/4178,魔力学院,教育,北京,天使轮,数百万人民币,"九合创投,安思晟投资ACEON"
1814,2014.9.1,https://www.itjuzi.com/investevents/4179,杭州网营科技,电子商务,浙江,B轮,5100万人民币,蓝色光标
1815,2014.9.1,https://www.itjuzi.com/investevents/4180,上海凯诘电子商务,电子商务,上海,B轮,2350万人民币,蓝色光标
1816,2014.9.1,https://www.itjuzi.com/investevents/4186,点点客,广告营销,上海,A轮,1500万人民币,深创投
1817,2014.9.1,https://www.itjuzi.com/investevents/4202,积木盒子(PINTEC品钛集团),金融,北京,B轮,3719万美元,"小米科技,顺为基金,经纬中国,祥峰投资Vertex,Ventech China,和玉基金"
1818,2014.9.1,https://www.itjuzi.com/investevents/4203,环信即时通讯云,企业服务,北京,A轮,500万美元,SIG海纳亚洲
1819,2014.9.1,https://www.itjuzi.com/investevents/4205,AA用车,汽车交通,北京,A轮,数千万美元,投资方未透露
1820,2014.9.1,https://www.itjuzi.com/investevents/4209,神州租车,汽车交通,北京,IPO上市,亿元及以上人民币,投资方未透露
1821,2014.9.1,https://www.itjuzi.com/investevents/4221,Vingoo维果部落,硬件,上海,A轮,数千万人民币,投资方未透露
1822,2014.9.1,https://www.itjuzi.com/investevents/4222,车置宝,汽车交通,江苏,A轮,1000万美元,戈壁投资
1823,2014.9.1,https://www.itjuzi.com/investevents/4223,车立拍二手车网,汽车交通,北京,A轮,未透露,投资方未透露
1824,2014.9.1,https://www.itjuzi.com/investevents/4233,上海盈创建筑,房产服务,上海,A轮,1.5亿人民币,投资方未透露
1825,2014.9.1,https://www.itjuzi.com/investevents/4239,我有外卖,本地生活,上海,A轮,8000万人民币,"深创投,顺为基金"
1826,2014.9.1,https://www.itjuzi.com/investevents/4244,家电管家,本地生活,北京,A轮,数百万人民币,华创资本
1827,2014.9.1,https://www.itjuzi.com/investevents/4246,智慧树,教育,北京,A轮,1500万人民币,投资方未透露
1828,2014.9.1,https://www.itjuzi.com/investevents/4247,雪球财经,金融,北京,C轮,4000万美元,"人人公司,晨兴资本"
1829,2014.9.1,https://www.itjuzi.com/investevents/4265,NBASTAT,体育运动,上海,天使轮,150万人民币,投资方未透露
1830,2014.9.1,https://www.itjuzi.com/investevents/4279,周伯通招聘网,企业服务,北京,A轮,2800万人民币,网易
1831,2014.9.1,https://www.itjuzi.com/investevents/4282,RoadShowChina,金融,广东,A轮,未透露,投资方未透露
1832,2014.9.1,https://www.itjuzi.com/investevents/4286,e家洁,本地生活,北京,A轮,400万美元,"盛大资本-盛大网络,腾讯"
1833,2014.9.1,https://www.itjuzi.com/investevents/4287,马可波罗,电子商务,北京,B轮,2250万美元,投资方未透露
1834,2014.9.1,https://www.itjuzi.com/investevents/4290,优信拍-优信二手车,汽车交通,北京,B轮,2.6亿美元,"华平投资WI Harper Group,Tiger老虎基金(中国)"
1835,2014.9.1,https://www.itjuzi.com/investevents/4292,珠海乐趣科技,游戏,广东,A轮,数千万人民币,金山软件
1836,2014.9.1,https://www.itjuzi.com/investevents/4300,随时融,金融,北京,天使轮,1000万人民币,投资方未透露
1837,2014.9.1,https://www.itjuzi.com/investevents/4302,到家美食会,本地生活,北京,D轮,5000万美元,"京东,Macquarie麦格理"
1838,2014.9.1,https://www.itjuzi.com/investevents/4303,康程医管,医疗健康,上海,A轮,数百万美元,DFJ德丰杰中国基金
1839,2014.9.1,https://www.itjuzi.com/investevents/4313,易淘食-易淘星空,本地生活,北京,B轮,2000万美元,投资方未透露
1840,2014.9.1,https://www.itjuzi.com/investevents/4317,我趣旅行,旅游,广东,B轮,2000万美元,"腾讯,晨兴资本"
1841,2014.9.1,https://www.itjuzi.com/investevents/4319,懒投资,金融,北京,天使轮,1000万人民币,源码资本
1842,2014.9.1,https://www.itjuzi.com/investevents/4324,北京爱瘦科技,医疗健康,北京,天使轮,数百万人民币,BWVC泽厚资本
1843,2014.9.1,https://www.itjuzi.com/investevents/4325,Snapask,教育,香港,天使轮,200万其他,投资方未透露
1844,2014.9.1,https://www.itjuzi.com/investevents/4326,iHealth,医疗健康,天津,A轮,2500万美元,小米科技
1845,2014.9.1,https://www.itjuzi.com/investevents/4330,业务帮科技,社交网络,上海,A轮,200万美元,投资方未透露
1846,2014.9.1,https://www.itjuzi.com/investevents/4346,阿里巴巴集团,电子商务,浙江,IPO上市,亿元及以上美元,投资方未透露
1847,2014.9.1,https://www.itjuzi.com/investevents/4357,租租车,汽车交通,广东,A轮,1000万美元,"启明创投,经纬中国"
1848,2014.9.1,https://www.itjuzi.com/investevents/4358,极客学院,教育,北京,B轮,2200万美元,"SIG海纳亚洲,蓝驰创投"
1849,2014.9.1,https://www.itjuzi.com/investevents/4361,腾信创新,广告营销,北京,IPO上市,亿元及以上人民币,投资方未透露
1850,2014.9.1,https://www.itjuzi.com/investevents/4363,签证宝,旅游,上海,天使轮,500万人民币,投资方未透露
1851,2014.9.1,https://www.itjuzi.com/investevents/4366,米迪MiiDi,广告营销,湖北,A轮,数千万人民币,"DFJ德丰杰中国基金,朗玛峰创投"
1852,2014.9.1,https://www.itjuzi.com/investevents/4368,天财商龙,本地生活,天津,B轮,数千万人民币,大众点评网
1853,2014.9.1,https://www.itjuzi.com/investevents/4372,上海热爪数码,游戏,上海,天使轮,300万人民币,投资方未透露
1854,2014.9.1,https://www.itjuzi.com/investevents/4373,丽维家,房产服务,四川,A轮,数千万人民币,顺为基金
1855,2014.9.1,https://www.itjuzi.com/investevents/4375,动动Pacer,医疗健康,北京,A轮,1000万人民币,联创策源
1856,2014.9.1,https://www.itjuzi.com/investevents/4377,快客QuickERM,教育,北京,天使轮,数百万人民币,投资方未透露
1857,2014.9.1,https://www.itjuzi.com/investevents/4387,顶顶扫货,电子商务,北京,天使轮,数百万美元,投资方未透露
1858,2014.9.1,https://www.itjuzi.com/investevents/4393,ZZKKO找库科技,电子商务,广东,A轮,数千万人民币,厦门坚果资本
1859,2014.9.1,https://www.itjuzi.com/investevents/4407,闺蜜圈,社交网络,广东,B轮,1000万美元,"顺为基金,光速安振"
1860,2014.9.1,https://www.itjuzi.com/investevents/4422,游谱旅行网,旅游,北京,天使轮,数百万人民币,经纬中国
1861,2014.9.1,https://www.itjuzi.com/investevents/4425,悦美网,本地生活,北京,A轮,数百万美元,联创策源
1862,2014.9.1,https://www.itjuzi.com/investevents/4427,品啦造像,本地生活,上海,A轮,6000万人民币,投资方未透露
1863,2014.9.1,https://www.itjuzi.com/investevents/4429,多盟,广告营销,北京,C轮,数千万美元,"贝塔斯曼亚洲投资基金,启明创投"
1864,2014.9.1,https://www.itjuzi.com/investevents/4436,薇美姿,电子商务,广东,A轮,亿元及以上人民币,君联资本
1865,2014.9.1,https://www.itjuzi.com/investevents/4438,创品极地,电子商务,浙江,A轮,未透露,WPP集团
1866,2014.9.1,https://www.itjuzi.com/investevents/4440,华南城,电子商务,广东,IPO上市后,8亿其他,腾讯
1867,2014.9.1,https://www.itjuzi.com/investevents/4445,紫光集团,硬件,北京,不明确,15亿美元,英特尔投资Intel Capital
1868,2014.9.1,https://www.itjuzi.com/investevents/4446,福建非同凡想网络,游戏,福建,A轮,数百万人民币,深创投
1869,2014.9.1,https://www.itjuzi.com/investevents/4448,仟寻MoSeeker,企业服务,上海,天使轮,数千万人民币,英诺天使基金
1870,2014.9.1,https://www.itjuzi.com/investevents/4449,康复圈,医疗健康,上海,天使轮,数百万人民币,投资方未透露
1871,2014.9.1,https://www.itjuzi.com/investevents/4451,陌游,社交网络,北京,天使轮,数百万人民币,红杉资本中国
1872,2014.9.1,https://www.itjuzi.com/investevents/4455,广州墨游科技,游戏,广东,天使轮,数百万人民币,新浪微博(新浪微创投)
1873,2014.9.1,https://www.itjuzi.com/investevents/4458,JX-EXP霁鑫物流,物流,上海,天使轮,数百万人民币,新进创投
1874,2014.9.1,https://www.itjuzi.com/investevents/4466,乐奇足球,体育运动,广东,A轮,1000万人民币,投资方未透露
1875,2014.9.1,https://www.itjuzi.com/investevents/4491,狗管家,本地生活,上海,种子轮,未透露,InnoSpace创智空间
1876,2014.9.1,https://www.itjuzi.com/investevents/4508,暴走漫画,文化娱乐,陕西,C轮,数千万美元,"联创永宣,创新工场"
1877,2014.9.1,https://www.itjuzi.com/investevents/4515,企客云,企业服务,北京,A轮,1000万人民币,和君资本
1878,2014.9.1,https://www.itjuzi.com/investevents/4520,红点直播,工具软件,北京,A轮,300万美元,腾讯
1879,2014.9.1,https://www.itjuzi.com/investevents/4521,青客公寓,房产服务,上海,A轮,数千万美元,达晨创投
1880,2014.9.1,https://www.itjuzi.com/investevents/4616,刻桌,社交网络,北京,A轮,数百万人民币,盛大资本-盛大网络
1881,2014.9.1,https://www.itjuzi.com/investevents/4621,玩兔科技,社交网络,北京,天使轮,数百万人民币,IDG资本
1882,2014.9.1,https://www.itjuzi.com/investevents/4663,换机精灵,工具软件,浙江,A轮,数千万人民币,"清科创投,浙商创投,娱乐工场"
1883,2014.9.1,https://www.itjuzi.com/investevents/4709,点融网,金融,上海,B轮,数千万美元,"Tiger老虎基金(中国),北极光创投"
1884,2014.9.1,https://www.itjuzi.com/investevents/4711,多听网络,文化娱乐,浙江,B轮,1000万美元,"常春藤资本Ivy Capital,奇虎360"
1885,2014.9.1,https://www.itjuzi.com/investevents/4734,Daylis大粒氏科技,本地生活,上海,天使轮,数百万人民币,投资方未透露
1886,2014.9.1,https://www.itjuzi.com/investevents/4737,EasyCar易捷卡,汽车交通,北京,A轮,数千万人民币,创新工场
1887,2014.9.1,https://www.itjuzi.com/investevents/4748,懒人输入法,工具软件,北京,天使轮,数百万人民币,创新工场
1888,2014.9.1,https://www.itjuzi.com/investevents/4882,无极道,游戏,上海,天使轮,数百万人民币,投资方未透露
1889,2014.9.1,https://www.itjuzi.com/investevents/6756,枝丫,社交网络,北京,天使轮,数百万人民币,投资方未透露
1890,2014.9.1,https://www.itjuzi.com/investevents/9732,猫盟,社交网络,江苏,天使轮,600万人民币,投资方未透露
1891,2014.8.31,https://www.itjuzi.com/investevents/6327,爱拼车,汽车交通,浙江,A轮,数百万美元,投资方未透露
1892,2014.8.31,https://www.itjuzi.com/investevents/6384,楼里-微梦科技,社交网络,北京,天使轮,数百万人民币,天使投资人王刚
1893,2014.8.31,https://www.itjuzi.com/investevents/6576,娇羞,电子商务,北京,天使轮,数百万人民币,九合创投
1894,2014.8.31,https://www.itjuzi.com/investevents/6791,ArtTact大咖拍卖,文化娱乐,北京,天使轮,430万人民币,丰厚资本
1895,2014.8.31,https://www.itjuzi.com/investevents/6864,实现网,企业服务,北京,天使轮,100万人民币,险峰长青(险峰华兴)
1896,2014.8.31,https://www.itjuzi.com/investevents/6954,ARTME忆我数字科技,游戏,上海,A轮,500万人民币,"亚商资本,抱团科技"
1897,2014.8.31,https://www.itjuzi.com/investevents/7107,天天快车,汽车交通,广东,A轮,数百万美元,红杉资本中国
1898,2014.8.31,https://www.itjuzi.com/investevents/7221,亿采网,电子商务,北京,Pre-A轮,数百万人民币,安芙兰创投
1899,2014.8.31,https://www.itjuzi.com/investevents/9346,糖趣-云樱医疗,医疗健康,上海,天使轮,数百万人民币,投资方未透露
1900,2014.8.31,https://www.itjuzi.com/investevents/14566,留白APP(奇志科技),文化娱乐,广东,天使轮,数百万人民币,经纬中国
1901,2014.8.31,https://www.itjuzi.com/investevents/233,Testin云测网络,企业服务,北京,B轮,数千万美元,"高榕资本Banyan Fund,IDG资本"
1902,2014.8.31,https://www.itjuzi.com/investevents/3524,手机贷,金融,上海,A轮,数百万美元,"红杉资本中国,太冠资本"
1903,2014.8.31,https://www.itjuzi.com/investevents/3898,足记FotoPlace,工具软件,上海,天使轮,200万人民币,"光速安振,紫辉创投"
1904,2014.8.31,https://www.itjuzi.com/investevents/3921,机智云,硬件,广东,A轮,400万美元,经纬中国
1905,2014.8.31,https://www.itjuzi.com/investevents/4550,FIR.im,企业服务,北京,A轮,未透露,"线性资本LinearVenture,经纬中国"
1906,2014.8.30,https://www.itjuzi.com/investevents/4002,贝贝网,电子商务,浙江,B轮,1.5亿人民币,"高榕资本Banyan Fund,IDG资本"
1907,2014.8.30,https://www.itjuzi.com/investevents/4142,看处方,医疗健康,上海,A轮,500万美元,"红杉资本中国,光速安振"
1908,2014.8.30,https://www.itjuzi.com/investevents/4230,有间房,房产服务,陕西,A轮,200万美元,红杉资本中国
1909,2014.8.30,https://www.itjuzi.com/investevents/4376,丁盯智能 -云丁网络,硬件,北京,天使轮,数百万人民币,"联想之星,险峰长青(险峰华兴)"
1910,2014.8.30,https://www.itjuzi.com/investevents/4423,PingPlusPlus(Ping++),企业服务,上海,A轮,200万美元,"红杉资本中国,线性资本LinearVenture"
1911,2014.8.30,https://www.itjuzi.com/investevents/6468,家门口,电子商务,北京,天使轮,数百万人民币,投资方未透露
1912,2014.8.30,https://www.itjuzi.com/investevents/6514,造作,电子商务,北京,天使轮,1500万人民币,"真格基金,IDG资本,天使投资人吴泳铭"
1913,2014.8.30,https://www.itjuzi.com/investevents/6605,快快鱼APP,电子商务,北京,天使轮,500万人民币,"梅花天使创投,明势资本"
1914,2014.8.30,https://www.itjuzi.com/investevents/6617,南京快轮智能科技,硬件,江苏,天使轮,数百万人民币,"真格基金,极客帮创投"
1915,2014.8.30,https://www.itjuzi.com/investevents/6654,维信理财,金融,香港,B轮,数千万美元,联创永宣
1916,2014.8.30,https://www.itjuzi.com/investevents/6930,人人湘,本地生活,北京,天使轮,数百万人民币,投资方未透露
1917,2014.8.30,https://www.itjuzi.com/investevents/6944,苏州米谷网络,游戏,江苏,A轮,数千万人民币,深创投
1918,2014.8.30,https://www.itjuzi.com/investevents/7116,UTHING游心旅行,旅游,浙江,A轮,数百万人民币,"鼎晖投资,北极光创投"
1919,2014.8.30,https://www.itjuzi.com/investevents/7181,妙计旅行,旅游,北京,A轮,600万美元,"晨兴资本,东方弘道(弘合基金)"
1920,2014.8.30,https://www.itjuzi.com/investevents/7241,小美到家,本地生活,北京,天使轮,数百万人民币,险峰长青(险峰华兴)
1921,2014.8.30,https://www.itjuzi.com/investevents/7311,青橙科技,本地生活,北京,天使轮,50万美元,创新工场
1922,2014.8.30,https://www.itjuzi.com/investevents/7339,iLab试剂耗材管家,企业服务,上海,天使轮,180万人民币,紫辉创投
1923,2014.8.30,https://www.itjuzi.com/investevents/7340,米库,企业服务,上海,天使轮,350万人民币,紫辉创投
1924,2014.8.30,https://www.itjuzi.com/investevents/7540,千城过户,汽车交通,上海,天使轮,150万人民币,百姓网
1925,2014.8.30,https://www.itjuzi.com/investevents/8184,美到生活,本地生活,北京,天使轮,数百万美元,源码资本
1926,2014.8.30,https://www.itjuzi.com/investevents/8904,莱拼科技-包拼车,汽车交通,江苏,天使轮,200万人民币,投资方未透露
1927,2014.8.30,https://www.itjuzi.com/investevents/8975,发哪儿物流,物流,北京,天使轮,500万人民币,丰厚资本
1928,2014.8.30,https://www.itjuzi.com/investevents/9014,驴行者,硬件,北京,天使轮,200万人民币,投资方未透露
1929,2014.8.30,https://www.itjuzi.com/investevents/9261,零米海淘,电子商务,浙江,天使轮,300万人民币,投资方未透露
1930,2014.8.30,https://www.itjuzi.com/investevents/9370,51CTO无忧创想,教育,北京,A轮,数千万人民币,德沃基金
1931,2014.8.29,https://www.itjuzi.com/investevents/6533,微游地带BITGAMES,游戏,北京,A轮,数千万人民币,华映资本
1932,2014.8.29,https://www.itjuzi.com/investevents/4072,速途网,文化娱乐,北京,A轮,900万人民币,达晨创投
1933,2014.8.29,https://www.itjuzi.com/investevents/4126,慈文传媒,文化娱乐,北京,战略投资,1.08亿人民币,顺网科技
1934,2014.8.29,https://www.itjuzi.com/investevents/4127,KKBOX,文化娱乐,台湾,F轮-上市前,1.04亿美元,"GIC新加坡政府投资公司,宏达电HTC,日本KDDI电信"
1935,2014.8.29,https://www.itjuzi.com/investevents/4133,深圳岂凡网络,游戏,广东,A轮,数千万人民币,顺荣三七互娱
1936,2014.8.29,https://www.itjuzi.com/investevents/4812,大特保,金融,北京,天使轮,数百万人民币,"险峰长青(险峰华兴),德沃基金"
1937,2014.8.29,https://www.itjuzi.com/investevents/13319,典将游戏,游戏,上海,天使轮,数百万人民币,龙渊云腾(当乐网)
1938,2014.8.28,https://www.itjuzi.com/investevents/12115,宝护圈,医疗健康,北京,天使轮,200万人民币,梅花天使创投
1939,2014.8.28,https://www.itjuzi.com/investevents/13885,杭州快柜网络(货到啦),物流,浙江,天使轮,数百万人民币,杭州蜂窝投资
1940,2014.8.28,https://www.itjuzi.com/investevents/14865,蓝莓打工社区,社交网络,北京,天使轮,数百万人民币,创新工场
1941,2014.8.28,https://www.itjuzi.com/investevents/7040,华邑众为,广告营销,广东,A轮,数千万人民币,好望角投资
1942,2014.8.28,https://www.itjuzi.com/investevents/7132,艺考就过,教育,北京,天使轮,数百万人民币,经纬中国
1943,2014.8.28,https://www.itjuzi.com/investevents/7887,紫米电子,硬件,江苏,A轮,未透露,"小米科技,顺为基金"
1944,2014.8.28,https://www.itjuzi.com/investevents/8800,车虫网,汽车交通,北京,A轮,未透露,中国平安(平安创新投)
1945,2014.8.28,https://www.itjuzi.com/investevents/10836,北京金万维科技,企业服务,北京,A轮,1000万人民币,启明星辰
1946,2014.8.27,https://www.itjuzi.com/investevents/4102,爱图购,电子商务,浙江,A轮,数百万美元,"经纬中国,盈动资本,国科嘉和"
1947,2014.8.27,https://www.itjuzi.com/investevents/4107,人人聚财网,金融,广东,A轮,1亿人民币,本见投资
1948,2014.8.27,https://www.itjuzi.com/investevents/4136,江苏物泰科技,企业服务,江苏,A轮,1.23亿人民币,湖南电广传媒
1949,2014.8.27,https://www.itjuzi.com/investevents/12096,爱心推,企业服务,北京,天使轮,数百万人民币,"真格基金,创新工场"
1950,2014.8.27,https://www.itjuzi.com/investevents/14549,花生金融,金融,上海,A轮,数千万人民币,经纬中国
1951,2014.8.27,https://www.itjuzi.com/investevents/14858,微笑科技《山海神域》,游戏,北京,天使轮,数百万人民币,创新工场
1952,2014.8.27,https://www.itjuzi.com/investevents/16421,Trustdata,企业服务,北京,天使轮,数百万人民币,真格基金
1953,2014.8.27,https://www.itjuzi.com/investevents/8853,in APP九言科技,社交网络,浙江,A轮,数百万美元,"经纬中国,国科嘉和,盈动资本"
1954,2014.8.26,https://www.itjuzi.com/investevents/8179,彩虹无线,汽车交通,北京,A轮,5000万人民币,上汽投资-尚颀资本
1955,2014.8.26,https://www.itjuzi.com/investevents/11253,彩88彩票网,电子商务,广东,A轮,数千万人民币,"招商局,新沃资本,易一天使"
1956,2014.8.26,https://www.itjuzi.com/investevents/2009,小恩爱,社交网络,广东,A轮,1000万美元,"华映资本,光信资本"
1957,2014.8.26,https://www.itjuzi.com/investevents/4100,春天融和,文化娱乐,陕西,A轮,1.6亿人民币,"星辉互动娱乐,杉杉创投"
1958,2014.8.26,https://www.itjuzi.com/investevents/4103,72变,硬件,北京,天使轮,数百万人民币,芳晟股权投资基金
1959,2014.8.26,https://www.itjuzi.com/investevents/4143,优择世通,教育,北京,A轮,2000万人民币,投资方未透露
1960,2014.8.25,https://www.itjuzi.com/investevents/6454,咘瓜,硬件,湖南,天使轮,1000万人民币,清科创投
1961,2014.8.25,https://www.itjuzi.com/investevents/7069,轻单,社交网络,北京,天使轮,数百万人民币,创新工场
1962,2014.8.25,https://www.itjuzi.com/investevents/12134,招聘大师,企业服务,广东,天使轮,150万美元,欢聚时代(YY多玩)
1963,2014.8.25,https://www.itjuzi.com/investevents/13635,鱼跃医疗,医疗健康,江苏,IPO上市后,8.56亿人民币,"红杉资本中国,光大集团,弘晖资本"
1964,2014.8.25,https://www.itjuzi.com/investevents/14268,卡富通盈客来乐,金融,北京,Pre-A轮,数百万人民币,娱乐工场
1965,2014.8.25,https://www.itjuzi.com/investevents/14488,户外星球（户外圈）,体育运动,北京,天使轮,数百万人民币,谆朴投资
1966,2014.8.25,https://www.itjuzi.com/investevents/14911,土星创游(土星游戏),游戏,北京,天使轮,数百万人民币,险峰长青(险峰华兴)
1967,2014.8.24,https://www.itjuzi.com/investevents/12205,青松抗D,企业服务,北京,天使轮,数百万人民币,"真格基金,苹果天使APU"
1968,2014.8.24,https://www.itjuzi.com/investevents/6418,核桃手机,硬件,北京,A轮,数千万人民币,投资方未透露
