date,link,company,field,place,round,amount,investor
2012-10-01,https://www.itjuzi.com/investevents/1704,答题王,游戏,广东,天使轮,数百万人民币,明势资本
2012-10-01,https://www.itjuzi.com/investevents/1714,@薇券,广告营销,北京,天使轮,数百万人民币,海银资本
2012-10-01,https://www.itjuzi.com/investevents/1738,一战到底,游戏,北京,天使轮,数百万人民币,明势资本
2012-10-01,https://www.itjuzi.com/investevents/1768,汇讯WiseUC,企业服务,广东,A轮,1000万美元,"奇虎360,红杉资本中国,深创投"
2012-10-01,https://www.itjuzi.com/investevents/2001,涂鸦王国,文化娱乐,浙江,天使轮,数百万人民币,天使湾
2012-10-01,https://www.itjuzi.com/investevents/2002,极验验证,工具软件,湖北,种子轮,数十万人民币,天使湾
2012-10-01,https://www.itjuzi.com/investevents/2010,PP助手,工具软件,广东,A轮,数百万美元,华映资本
2012-10-01,https://www.itjuzi.com/investevents/2126,iChannel通路王,广告营销,台湾,天使轮,30万美元,appWorks之初创投
2012-10-01,https://www.itjuzi.com/investevents/2338,东方嘉禾,广告营销,北京,天使轮,数百万人民币,墨池山创投
2012-10-01,https://www.itjuzi.com/investevents/2342,懒汉互联,文化娱乐,北京,天使轮,数十万人民币,投资方未透露
2012-10-01,https://www.itjuzi.com/investevents/2454,出门问问,工具软件,上海,天使轮,数百万人民币,真格基金
2012-10-01,https://www.itjuzi.com/investevents/2719,美餐网,本地生活,北京,A轮,数百万美元,KPCB凯鹏华盈中国
2012-10-01,https://www.itjuzi.com/investevents/2723,e家洁,本地生活,北京,种子轮,未透露,金种子创投
2012-10-01,https://www.itjuzi.com/investevents/2727,健康界,医疗健康,北京,A轮,未透露,中国平安(平安创新投)
2012-10-01,https://www.itjuzi.com/investevents/2735,华夏通宝,金融,广东,A轮,数千万人民币,创东方投资
2012-10-01,https://www.itjuzi.com/investevents/2882,猎豹移动,工具软件,北京,B轮,数千万美元,腾讯
2012-10-01,https://www.itjuzi.com/investevents/3616,纷享逍客(纷享销客),企业服务,北京,A轮,数百万美元,IDG资本
2012-09-30,https://www.itjuzi.com/investevents/16739,翻易通,本地生活,北京,A轮,数百万美元,DSC Investment
2012-09-26,https://www.itjuzi.com/investevents/11249,云诺,企业服务,上海,A轮,数千万人民币,奇虎360
2012-09-25,https://www.itjuzi.com/investevents/13119,CMGE中手游,游戏,广东,IPO上市,未透露,投资方未透露
2012-09-24,https://www.itjuzi.com/investevents/12129,智梭科技,硬件,江苏,天使轮,未透露,经纬中国
2012-09-24,https://www.itjuzi.com/investevents/11244,团贷网(光影侠),金融,广东,A轮,1亿人民币,巨人网络(巨人创投)
2012-09-23,https://www.itjuzi.com/investevents/14465,深圳比科斯电子Pcase,硬件,广东,A轮,数千万人民币,"力合清源,中泽嘉盟"
2012-09-15,https://www.itjuzi.com/investevents/19462,广东广电网络,文化娱乐,广东,A轮,未透露,达晨创投
2012-09-14,https://www.itjuzi.com/investevents/1531,SureAuto帅车二手车,汽车交通,北京,B轮,数千万人民币,"光速安振,丰图投资"
2012-09-14,https://www.itjuzi.com/investevents/12207,零禾谷网络,游戏,北京,天使轮,数百万人民币,联众世界-联众游戏
2012-09-13,https://www.itjuzi.com/investevents/472,天神互动,游戏,北京,B轮,1亿人民币,光线传媒
2012-09-13,https://www.itjuzi.com/investevents/1665,WiWide迈外迪,广告营销,北京,A轮,1000万人民币,景林投资
2012-09-12,https://www.itjuzi.com/investevents/668,房多多,房产服务,广东,天使轮,数百万人民币,德迅投资
2012-09-12,https://www.itjuzi.com/investevents/11108,励步少儿英语,教育,北京,A轮,数千万人民币,投资方未透露
2012-09-10,https://www.itjuzi.com/investevents/11744,欢瑞世纪,文化娱乐,北京,A轮,1.37亿人民币,光线传媒
2012-09-04,https://www.itjuzi.com/investevents/20050,海斯凯尔,医疗健康,江苏,A轮,数千万人民币,"启迪创投,中卫基金"
2012-09-01,https://www.itjuzi.com/investevents/725,Holaverse欧拉网络,工具软件,上海,天使轮,数百万人民币,奇虎360
2012-09-01,https://www.itjuzi.com/investevents/1161,明星衣橱,电子商务,北京,种子轮,数十万人民币,PreAngel
2012-09-01,https://www.itjuzi.com/investevents/12907,亲近,社交网络,北京,天使轮,未透露,小村资本
2012-09-01,https://www.itjuzi.com/investevents/54,品友互动,广告营销,北京,B轮,2000万美元,"VANGOO盘古创富,宽带资本CBC,富德创投,小村资本"
2012-09-01,https://www.itjuzi.com/investevents/214,Jing.fm,文化娱乐,北京,天使轮,100万人民币,青松基金
2012-09-01,https://www.itjuzi.com/investevents/575,海豚浏览器,工具软件,湖北,B轮,数千万美元,高通Qualcomm Ventures
2012-09-01,https://www.itjuzi.com/investevents/597,51信用卡,金融,浙江,天使轮,600万人民币,"华映资本,薛蛮子,盈动资本"
2012-09-01,https://www.itjuzi.com/investevents/1607,贝乐学科英语,教育,北京,A轮,1亿人民币,天图资本
2012-09-01,https://www.itjuzi.com/investevents/3705,虎扑体育网,文化娱乐,上海,B轮,4000万人民币,海通开元
2012-09-01,https://www.itjuzi.com/investevents/4371,酒伯乐Mr.wine,电子商务,上海,天使轮,200万人民币,投资方未透露
2012-09-01,https://www.itjuzi.com/investevents/83,暖暖-星果网络,社交网络,上海,A轮,300万美元,投资方未透露
2012-09-01,https://www.itjuzi.com/investevents/133,杭州数云,企业服务,浙江,A轮,数百万美元,红杉资本中国
2012-09-01,https://www.itjuzi.com/investevents/172,云巅Owtware,企业服务,上海,A轮,数百万美元,SIG海纳亚洲
2012-09-01,https://www.itjuzi.com/investevents/481,追书神器,文化娱乐,浙江,天使轮,20万人民币,天使湾
2012-09-01,https://www.itjuzi.com/investevents/791,冰点酒店控,旅游,上海,A轮,数百万美元,蓝驰创投
2012-09-01,https://www.itjuzi.com/investevents/958,拍拍贷,金融,上海,A轮,2500万美元,红杉资本中国
2012-09-01,https://www.itjuzi.com/investevents/1075,到喜啦婚宴网,本地生活,上海,A轮,数千万美元,"汉理资本,斯道资本(富达亚洲)"
2012-09-01,https://www.itjuzi.com/investevents/1173,爱侣健康,电子商务,浙江,A轮,3亿人民币,"深创投,联创永宣"
2012-09-01,https://www.itjuzi.com/investevents/1224,多米音乐,文化娱乐,北京,B轮,300万美元,华谊兄弟
2012-09-01,https://www.itjuzi.com/investevents/1500,广州初见,本地生活,广东,A轮,1000万美元,普思资本
2012-09-01,https://www.itjuzi.com/investevents/1750,Rkylin瑞金麟,电子商务,北京,A轮,数千万美元,赛富基金
2012-09-01,https://www.itjuzi.com/investevents/1818,悠易互通,广告营销,北京,C轮,数千万美元,斯道资本(富达亚洲)
2012-09-01,https://www.itjuzi.com/investevents/2314,JUST BB,电子商务,上海,A轮,未透露,华创资本
2012-09-01,https://www.itjuzi.com/investevents/2929,AeroHive艾诺威,硬件,浙江,E轮,2250万美元,"Institutional Venture Partners,NEA恩颐投资,Kleiner Perkins Caufield & Byers,北极光创投,Lightspeed Venture Partners美国光速"
2012-08-30,https://www.itjuzi.com/investevents/352,果麦文化,文化娱乐,浙江,A轮,数千万人民币,"经纬中国,普华资本(普华固周资本),小村资本"
2012-08-30,https://www.itjuzi.com/investevents/14429,莱德马术(莱德马业),本地生活,内蒙古,A轮,6000万人民币,世铭投资
2012-08-24,https://www.itjuzi.com/investevents/14483,华清飞扬,游戏,北京,A轮,数千万人民币,腾讯
2012-08-18,https://www.itjuzi.com/investevents/12731,行者骑行软件,旅游,上海,种子轮,数百万人民币,PreAngel
2012-08-13,https://www.itjuzi.com/investevents/579,酒咔嚓,电子商务,广东,种子轮,50万人民币,PreAngel
2012-08-13,https://www.itjuzi.com/investevents/2556,大众点评网,本地生活,上海,D轮,6400万美元,"今日资本,红杉资本中国,上海致景投资"
2012-08-12,https://www.itjuzi.com/investevents/642,Face++旷视科技,企业服务,北京,天使轮,数百万人民币,"联想之星,联想创投集团(乐基金)"
2012-08-10,https://www.itjuzi.com/investevents/7184,南京汉恩数字互联,广告营销,江苏,B轮,3334万人民币,投资方未透露
2012-08-09,https://www.itjuzi.com/investevents/12869,随视传媒,电子商务,北京,C轮,数千万人民币,"华谊兄弟,华犇创投,银江股份(银江资本)"
2012-08-03,https://www.itjuzi.com/investevents/1617,乔布堂-乔布简历,企业服务,上海,天使轮,数百万人民币,创业接力(创业基金会)
2012-08-01,https://www.itjuzi.com/investevents/803,通付盾,金融,江苏,A轮,2150万人民币,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/12403,武汉百鲤游戏,游戏,湖北,天使轮,200万人民币,经纬中国
2012-08-01,https://www.itjuzi.com/investevents/7099,亿程科技Etrans,企业服务,广东,B轮,5500万人民币,"软银中国,达泰资本"
2012-08-01,https://www.itjuzi.com/investevents/478,酒仙网,电子商务,北京,C轮,2亿人民币,沃衍资本
2012-08-01,https://www.itjuzi.com/investevents/1266,聚尚网,电子商务,上海,B轮,3000万美元,"银瑞达Investor AB,IDG资本"
2012-08-01,https://www.itjuzi.com/investevents/1300,App Annie,企业服务,北京,B轮,600万美元,"Greycroft Partners,IDG资本,Infinity Venture Partners,e.ventures"
2012-08-01,https://www.itjuzi.com/investevents/1654,谷居,房产服务,上海,天使轮,1000万人民币,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/1670,孩子王,电子商务,江苏,B轮,5500万美元,华平投资WI Harper Group
2012-08-01,https://www.itjuzi.com/investevents/1809,优谈网,社交网络,上海,A轮,未透露,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/3658,鼎芯无限DXY,硬件,广东,A轮,1.2亿人民币,同创伟业
2012-08-01,https://www.itjuzi.com/investevents/4345,阿里巴巴集团,电子商务,浙江,F轮-上市前,42.88亿美元,"中投公司,中信资本,创业工场VenturesLab,Temasek淡马锡"
2012-08-01,https://www.itjuzi.com/investevents/4632,SendCloud闪达科技,企业服务,湖北,天使轮,数百万人民币,搜狐/畅游
2012-08-01,https://www.itjuzi.com/investevents/118,捷库动力GiKoo,企业服务,北京,A轮,数百万美元,宽带资本CBC
2012-08-01,https://www.itjuzi.com/investevents/136,她理财,金融,北京,天使轮,数十万美元,华创资本
2012-08-01,https://www.itjuzi.com/investevents/141,LikeShow莱可秀,广告营销,上海,天使轮,数十万人民币,纽信创投
2012-08-01,https://www.itjuzi.com/investevents/148,淘友网,社交网络,北京,A轮,数百万美元,晨兴资本
2012-08-01,https://www.itjuzi.com/investevents/175,优微,文化娱乐,北京,A轮,数百万人民币,传媒梦工场
2012-08-01,https://www.itjuzi.com/investevents/243,730数字校园平台,教育,上海,天使轮,数百万人民币,挚信资本
2012-08-01,https://www.itjuzi.com/investevents/288,租这儿,房产服务,北京,种子轮,数十万人民币,PreAngel
2012-08-01,https://www.itjuzi.com/investevents/314,八迪动漫单词,教育,广东,天使轮,200万人民币,真格基金
2012-08-01,https://www.itjuzi.com/investevents/392,果酷网,电子商务,北京,天使轮,120万人民币,"万嘉创投,创业工场VenturesLab,九合创投"
2012-08-01,https://www.itjuzi.com/investevents/398,粉笔网,教育,北京,A轮,1000万人民币,IDG资本
2012-08-01,https://www.itjuzi.com/investevents/421,路况电台,汽车交通,北京,天使轮,未透露,创新工场
2012-08-01,https://www.itjuzi.com/investevents/459,窄播爱听360,文化娱乐,上海,天使轮,100万人民币,青松基金
2012-08-01,https://www.itjuzi.com/investevents/549,点触验证码,工具软件,浙江,天使轮,数百万人民币,传媒梦工场
2012-08-01,https://www.itjuzi.com/investevents/643,抬杠,社交网络,上海,天使轮,数百万人民币,经纬中国
2012-08-01,https://www.itjuzi.com/investevents/645,歪伯乐Ybole,企业服务,湖北,天使轮,100万人民币,德迅投资
2012-08-01,https://www.itjuzi.com/investevents/740,雷尚科技RayJoy,游戏,北京,天使轮,数百万人民币,青松基金
2012-08-01,https://www.itjuzi.com/investevents/761,陌陌,社交网络,北京,B轮,4000万美元,"经纬中国,阿里巴巴,DST"
2012-08-01,https://www.itjuzi.com/investevents/793,天品网,电子商务,上海,A轮,1000万美元,"软银中国,蓝驰创投"
2012-08-01,https://www.itjuzi.com/investevents/805,豆角网,电子商务,北京,A轮,400万美元,IDG资本
2012-08-01,https://www.itjuzi.com/investevents/824,风行者WindRunner,硬件,北京,天使轮,数百万人民币,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/842,快用苹果助手,工具软件,北京,天使轮,数百万人民币,PreAngel
2012-08-01,https://www.itjuzi.com/investevents/885,武汉禾讯科技,企业服务,湖北,天使轮,数百万人民币,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/1113,美年大健康,医疗健康,上海,A轮,亿元及以上人民币,凯雷亚洲基金
2012-08-01,https://www.itjuzi.com/investevents/1163,Trafree自由飞越,旅游,北京,A轮,数百万人民币,中国平安(平安创新投)
2012-08-01,https://www.itjuzi.com/investevents/1174,柚子舍,电子商务,广东,A轮,5000万人民币,深创投
2012-08-01,https://www.itjuzi.com/investevents/1196,猿题库,教育,北京,A轮,1000万人民币,IDG资本
2012-08-01,https://www.itjuzi.com/investevents/1221,优问软件,工具软件,江苏,A轮,1000万人民币,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/1270,惟妙视界,电子商务,重庆,A轮,未透露,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/1328,Beautymemo美甲橱窗,本地生活,台湾,天使轮,数十万美元,appWorks之初创投
2012-08-01,https://www.itjuzi.com/investevents/1333,Fandora.tw,电子商务,台湾,天使轮,数十万美元,appWorks之初创投
2012-08-01,https://www.itjuzi.com/investevents/1612,上海胜游网络,游戏,上海,天使轮,数百万人民币,创业接力(创业基金会)
2012-08-01,https://www.itjuzi.com/investevents/1635,爱宠家园,本地生活,上海,天使轮,数百万人民币,创业接力(创业基金会)
2012-08-01,https://www.itjuzi.com/investevents/1935,云飞网YunNFC,企业服务,上海,天使轮,数百万人民币,快创营
2012-08-01,https://www.itjuzi.com/investevents/2081,优士网,社交网络,上海,C轮,数百万美元,投资方未透露
2012-08-01,https://www.itjuzi.com/investevents/2165,上海顽皮网络,游戏,上海,天使轮,50万人民币,"真顺基金,戈壁投资"
2012-08-01,https://www.itjuzi.com/investevents/2236,铠信神州,企业服务,北京,A轮,未透露,奇虎360
2012-08-01,https://www.itjuzi.com/investevents/2251,Snack Studio,游戏,北京,天使轮,数百万人民币,奇虎360
2012-07-31,https://www.itjuzi.com/investevents/3005,琴语琴愿,教育,北京,天使轮,数百万人民币,九合创投
2012-07-31,https://www.itjuzi.com/investevents/7029,星空琴行,教育,北京,天使轮,数百万人民币,九合创投
2012-07-31,https://www.itjuzi.com/investevents/7176,杭州合众信息,企业服务,浙江,C轮,数千万人民币,投资方未透露
2012-07-30,https://www.itjuzi.com/investevents/690,每日给力科技,游戏,浙江,A轮,1000万人民币,华旦天使投资
2012-07-29,https://www.itjuzi.com/investevents/7603,Ebuychem狼族研化,电子商务,上海,天使轮,数百万人民币,原子创投
2012-07-19,https://www.itjuzi.com/investevents/8006,Youkia天上友嘉,游戏,四川,A轮,数千万人民币,松禾资本
2012-07-19,https://www.itjuzi.com/investevents/14475,财新传媒,文化娱乐,北京,B轮,数千万人民币,腾讯
2012-07-13,https://www.itjuzi.com/investevents/616,返还网,电子商务,福建,天使轮,数百万人民币,"真格基金,险峰长青(险峰华兴)"
2012-07-13,https://www.itjuzi.com/investevents/1098,Forgame云游控股,游戏,广东,A轮,数千万美元,"TA Associates,启明创投,Ignition Partners"
2012-07-13,https://www.itjuzi.com/investevents/1555,爱乐游5agame,游戏,北京,A轮,数百万人民币,"腾讯,乐游资本"
2012-07-12,https://www.itjuzi.com/investevents/14802,动点科技TechNode,文化娱乐,上海,天使轮,数百万人民币,Cherubic Ventures心元资本
2012-07-12,https://www.itjuzi.com/investevents/8178,彩虹无线,汽车交通,北京,天使轮,数百万人民币,投资方未透露
2012-07-01,https://www.itjuzi.com/investevents/2178,滴滴出行,汽车交通,北京,天使轮,数百万人民币,天使投资人王刚
2012-07-01,https://www.itjuzi.com/investevents/1125,力美广告I-Media,广告营销,北京,B轮,2000万美元,"IDG资本,KPCB凯鹏华盈中国"
2012-07-01,https://www.itjuzi.com/investevents/2134,金斧子,金融,广东,天使轮,数百万人民币,"德迅投资,架桥投资"
2012-07-01,https://www.itjuzi.com/investevents/3995,北京木仓科技,汽车交通,北京,A轮,未透露,小米科技
2012-07-01,https://www.itjuzi.com/investevents/4208,神州租车,汽车交通,北京,B轮,2亿美元,华平投资WI Harper Group
2012-07-01,https://www.itjuzi.com/investevents/4437,YESA亿莎化妆品,电子商务,北京,A轮,亿元及以上人民币,君联资本
2012-07-01,https://www.itjuzi.com/investevents/4723,金石机器人,硬件,江苏,A轮,数千万人民币,达泰资本
2012-07-01,https://www.itjuzi.com/investevents/75,在路上(淘在路上),旅游,上海,A轮,100万美元,红点投资Redpoint Ventures
2012-07-01,https://www.itjuzi.com/investevents/161,24Pay掌付通,金融,广东,天使轮,数十万人民币,国富源投资
2012-07-01,https://www.itjuzi.com/investevents/295,路口lookle,社交网络,四川,A轮,数百万人民币,经纬中国
2012-07-01,https://www.itjuzi.com/investevents/319,爱美味,本地生活,上海,A轮,200万美元,"戈壁投资,亚商资本,创业接力(创业基金会)"
2012-07-01,https://www.itjuzi.com/investevents/558,网趣宝贝,教育,上海,天使轮,数百万人民币,"上海融翼资本,PreAngel"
2012-07-01,https://www.itjuzi.com/investevents/560,乐游旅游网,旅游,浙江,天使轮,数十万人民币,上海融翼资本
2012-07-01,https://www.itjuzi.com/investevents/563,出发咯,旅游,浙江,天使轮,未透露,上海融翼资本
2012-07-01,https://www.itjuzi.com/investevents/610,传课网,教育,北京,A轮,数百万美元,贝塔斯曼亚洲投资基金
2012-07-01,https://www.itjuzi.com/investevents/635,今日头条,文化娱乐,北京,A轮,数百万美元,SIG海纳亚洲
2012-07-01,https://www.itjuzi.com/investevents/673,杭州真趣网络,游戏,浙江,A轮,数千万人民币,"华映资本,深圳点石投资"
2012-07-01,https://www.itjuzi.com/investevents/853,爱丽胖Elepon,社交网络,上海,天使轮,数十万人民币,PreAngel
2012-07-01,https://www.itjuzi.com/investevents/920,苏摩科技,游戏,广东,A轮,数千万人民币,腾讯
2012-07-01,https://www.itjuzi.com/investevents/968,Kidsland广州智乐,电子商务,广东,A轮,未透露,凯辉基金
2012-07-01,https://www.itjuzi.com/investevents/1054,火花TV,文化娱乐,上海,A轮,数百万美元,光速安振
2012-07-01,https://www.itjuzi.com/investevents/1068,寅酷游戏,游戏,上海,A轮,数千万美元,华映资本
2012-07-01,https://www.itjuzi.com/investevents/1398,AdMaster精硕科技,广告营销,北京,B轮,数千万美元,"美国中经合集团,金沙江创投"
2012-07-01,https://www.itjuzi.com/investevents/1446,Minus,文化娱乐,香港,B轮,数百万美元,"SIG海纳亚洲,IDG资本"
2012-07-01,https://www.itjuzi.com/investevents/1918,梦游网,旅游,北京,A轮,数百万人民币,投资方未透露
2012-07-01,https://www.itjuzi.com/investevents/2164,安医生,工具软件,北京,A轮,数百万人民币,JJ比赛(竞技创投)
2012-07-01,https://www.itjuzi.com/investevents/2212,上海凯臣服饰,电子商务,上海,A轮,数千万人民币,天图资本
2012-07-01,https://www.itjuzi.com/investevents/2262,麦芽地苹果论坛,文化娱乐,北京,天使轮,数百万人民币,奇虎360
2012-07-01,https://www.itjuzi.com/investevents/2989,精灵在线,文化娱乐,北京,A轮,数百万美元,华映资本
2012-07-01,https://www.itjuzi.com/investevents/2990,百思不得姐,文化娱乐,北京,A轮,数百万美元,华映资本
2012-06-30,https://www.itjuzi.com/investevents/2601,布丁酒店,房产服务,浙江,B轮,5500万美元,"斯道资本(富达亚洲),君联资本,KTB投资集团"
2012-06-30,https://www.itjuzi.com/investevents/6672,面包旅行,旅游,北京,天使轮,数百万人民币,险峰长青(险峰华兴)
2012-06-29,https://www.itjuzi.com/investevents/7238,GIU GAME格弈网络,游戏,上海,天使轮,数百万人民币,新进创投
2012-06-28,https://www.itjuzi.com/investevents/8790,APP每日推送,工具软件,广东,天使轮,数百万人民币,投资方未透露
2012-06-22,https://www.itjuzi.com/investevents/10577,Annoroad安诺优达基因,医疗健康,北京,天使轮,数百万人民币,正轩投资
2012-06-16,https://www.itjuzi.com/investevents/13508,信达生物,医疗健康,江苏,B轮,数千万美元,礼来亚洲基金
2012-06-15,https://www.itjuzi.com/investevents/14519,万象物流,物流,上海,A轮,数千万人民币,阿里巴巴
2012-06-13,https://www.itjuzi.com/investevents/1477,ATH工作室,教育,北京,天使轮,数百万人民币,触控科技
2012-06-13,https://www.itjuzi.com/investevents/1642,新影数讯iFilmplus,文化娱乐,北京,天使轮,100万人民币,海银资本
2012-06-12,https://www.itjuzi.com/investevents/912,虎嗅网,文化娱乐,北京,A轮,数百万人民币,传媒梦工场
2012-06-12,https://www.itjuzi.com/investevents/1536,上海萌果网络,游戏,上海,天使轮,数百万人民币,"创业接力(创业基金会),太冠资本"
2012-06-12,https://www.itjuzi.com/investevents/9447,互动百科集团,文化娱乐,北京,C轮,数千万美元,"磐谷创投,DCM中国"
2012-06-09,https://www.itjuzi.com/investevents/14404,华扬联众,广告营销,北京,B轮,1.19亿人民币,"东方富海,同创伟业"
2012-06-07,https://www.itjuzi.com/investevents/10082,芯联达科技,医疗健康,北京,A轮,500万人民币,数码视讯
2012-06-06,https://www.itjuzi.com/investevents/15976,西山科技,医疗健康,重庆,A轮,数千万人民币,华犇创投
2012-06-04,https://www.itjuzi.com/investevents/19267,华润通,硬件,广东,D轮,未透露,"中科招商,和君资本"
2012-06-03,https://www.itjuzi.com/investevents/433,友宝Ubox,硬件,北京,B轮,数千万美元,"云锋基金,汉景家族办公室"
2012-06-01,https://www.itjuzi.com/investevents/8868,青客公寓,房产服务,上海,天使轮,未透露,纽信创投
2012-06-01,https://www.itjuzi.com/investevents/540,乐蛙科技,企业服务,上海,A轮,5000万人民币,腾讯
2012-06-01,https://www.itjuzi.com/investevents/1344,觅我信息,工具软件,北京,B轮,数千万美元,"新浪微博(新浪微创投),北极光创投"
2012-06-01,https://www.itjuzi.com/investevents/10,盒子支付,金融,广东,A轮,1400万人民币,金沙江创投
2012-06-01,https://www.itjuzi.com/investevents/33,上海江游,游戏,上海,天使轮,数百万人民币,青松基金
2012-06-01,https://www.itjuzi.com/investevents/45,KK唱响,社交网络,浙江,天使轮,数百万人民币,江南资本
2012-06-01,https://www.itjuzi.com/investevents/50,安沃传媒Adwo,广告营销,北京,B轮,1200万美元,VANGOO盘古创富
2012-06-01,https://www.itjuzi.com/investevents/51,游道易Yodo1,游戏,北京,天使轮,200万美元,长友基金
2012-06-01,https://www.itjuzi.com/investevents/107,大姨吗,医疗健康,北京,天使轮,数百万人民币,"真格基金,天使湾"
2012-06-01,https://www.itjuzi.com/investevents/110,闹米科技,电子商务,北京,A轮,1000万人民币,亚信联创
2012-06-01,https://www.itjuzi.com/investevents/111,多听网络,文化娱乐,浙江,天使轮,数百万人民币,奇虎360
2012-06-01,https://www.itjuzi.com/investevents/155,速学网,教育,广东,天使轮,数十万人民币,国富源投资
2012-06-01,https://www.itjuzi.com/investevents/163,新前途网络,医疗健康,广东,天使轮,数十万人民币,国富源投资
2012-06-01,https://www.itjuzi.com/investevents/193,悦然心动,工具软件,湖北,天使轮,100万人民币,德迅投资
2012-06-01,https://www.itjuzi.com/investevents/267,爱秀吧,文化娱乐,广东,天使轮,数百万人民币,德迅投资
2012-06-01,https://www.itjuzi.com/investevents/268,麦圈,社交网络,广东,天使轮,数百万人民币,德迅投资
2012-06-01,https://www.itjuzi.com/investevents/324,光影华视,文化娱乐,北京,A轮,数百万人民币,"乐搏资本,万嘉创投"
2012-06-01,https://www.itjuzi.com/investevents/343,快说语音助手,企业服务,江苏,天使轮,数百万人民币,"PreAngel,戈壁投资"
2012-06-01,https://www.itjuzi.com/investevents/367,师兄帮帮忙,社交网络,北京,天使轮,数百万人民币,"PreAngel,薛蛮子"
2012-06-01,https://www.itjuzi.com/investevents/465,美妆易购,电子商务,浙江,天使轮,未透露,天使湾
2012-06-01,https://www.itjuzi.com/investevents/467,瘦身战争,医疗健康,北京,天使轮,20万人民币,天使湾
2012-06-01,https://www.itjuzi.com/investevents/469,爱美图,文化娱乐,上海,天使轮,20万人民币,天使湾
2012-06-01,https://www.itjuzi.com/investevents/473,云迹,文化娱乐,浙江,天使轮,20万人民币,天使湾
2012-06-01,https://www.itjuzi.com/investevents/479,下厨房,本地生活,北京,天使轮,数百万人民币,"九合创投,天使湾"
2012-06-01,https://www.itjuzi.com/investevents/482,火花TV,文化娱乐,上海,天使轮,未透露,天使湾
2012-06-01,https://www.itjuzi.com/investevents/515,V电影-新片场传媒,文化娱乐,北京,天使轮,数十万人民币,九合创投
2012-06-01,https://www.itjuzi.com/investevents/524,36氪36Kr,金融,北京,A轮,数百万人民币,经纬中国
2012-06-01,https://www.itjuzi.com/investevents/601,拓词toWords,教育,北京,种子轮,100万人民币,真格基金
2012-06-01,https://www.itjuzi.com/investevents/618,YOHO!有货,电子商务,江苏,B轮,数千万美元,"贝塔斯曼亚洲投资基金,祥峰投资Vertex,鼎晖投资"
2012-06-01,https://www.itjuzi.com/investevents/640,MUCH摩奇,硬件,广东,A轮,数千万人民币,架桥投资
2012-06-01,https://www.itjuzi.com/investevents/809,音贝网,文化娱乐,北京,天使轮,数百万人民币,"海银资本,薛蛮子"
2012-06-01,https://www.itjuzi.com/investevents/855,好友美食,本地生活,北京,天使轮,数百万人民币,"PreAngel,海银资本,薛蛮子"
2012-06-01,https://www.itjuzi.com/investevents/910,深圳柔宇科技Royole,硬件,广东,A轮,数千万人民币,"深创投,松禾资本"
2012-06-01,https://www.itjuzi.com/investevents/978,卡尔维科技,游戏,四川,A轮,数百万美元,清科创投
2012-06-01,https://www.itjuzi.com/investevents/1162,工程师爸爸,教育,上海,A轮,数百万人民币,中国平安(平安创新投)
2012-06-01,https://www.itjuzi.com/investevents/1178,MediaCross云联网络,广告营销,上海,天使轮,数百万人民币,"薛蛮子,旦恩创投"
2012-06-01,https://www.itjuzi.com/investevents/1199,广州天绎智能科技,企业服务,广东,C轮,数千万人民币,深创投
2012-06-01,https://www.itjuzi.com/investevents/1291,深圳盛游网络,游戏,广东,A轮,数千万人民币,同威创投
2012-06-01,https://www.itjuzi.com/investevents/1321,小米科技,硬件,北京,C轮,2.16亿美元,"DST,Temasek淡马锡"
2012-06-01,https://www.itjuzi.com/investevents/1427,奖金猎人,文化娱乐,台湾,天使轮,数十万美元,appWorks之初创投
2012-06-01,https://www.itjuzi.com/investevents/1472,见见,社交网络,陕西,天使轮,100万人民币,投资方未透露
2012-06-01,https://www.itjuzi.com/investevents/1675,你画我猜,游戏,上海,A轮,数百万人民币,经纬中国
2012-06-01,https://www.itjuzi.com/investevents/1732,杭州九漫,文化娱乐,浙江,天使轮,200万人民币,投资方未透露
2012-06-01,https://www.itjuzi.com/investevents/1884,爱惠客,本地生活,浙江,天使轮,数十万人民币,天使湾
2012-06-01,https://www.itjuzi.com/investevents/2041,百品求实,电子商务,上海,天使轮,600万人民币,投资方未透露
2012-06-01,https://www.itjuzi.com/investevents/2232,App游戏部落,游戏,北京,天使轮,数百万人民币,奇虎360
2012-06-01,https://www.itjuzi.com/investevents/2257,推推共享,工具软件,北京,天使轮,数百万人民币,奇虎360
2012-06-01,https://www.itjuzi.com/investevents/2582,百姓网,本地生活,上海,C轮,数千万美元,上海致景投资
2012-06-01,https://www.itjuzi.com/investevents/2592,微易互通,广告营销,北京,A轮,数百万人民币,新浪微博(新浪微创投)
2012-06-01,https://www.itjuzi.com/investevents/2593,微梦广告,广告营销,北京,A轮,数百万人民币,新浪微博(新浪微创投)
2012-06-01,https://www.itjuzi.com/investevents/2623,品尚红酒网-品尚汇,电子商务,广东,B轮,1亿人民币,"信中利资本,同创伟业,华欧创投基金"
