,date,link,company,field,place,round,amount,investor
1216,2015.4.28,https://www.itjuzi.com/investevents/11507,毛遂网,企业服务,上海,A轮,数千万人民币,"825新媒体产业基金,华映资本"
1217,2015.4.28,https://www.itjuzi.com/investevents/12133,虫洞金融,金融,上海,天使轮,数百万人民币,经纬中国
1218,2015.4.28,https://www.itjuzi.com/investevents/12168,博湃养车,汽车交通,北京,B轮,1800万美元,投资方未透露
1219,2015.4.28,https://www.itjuzi.com/investevents/12490,豚鼠科技,硬件,浙江,天使轮,数百万人民币,狮享家新媒体基金
1220,2015.4.28,https://www.itjuzi.com/investevents/15198,TVhome电视之家,文化娱乐,辽宁,A轮,1000万人民币,"鼎聚投资,游侠汇"
1221,2015.4.28,https://www.itjuzi.com/investevents/15858,1001号(壹千零壹号),硬件,江苏,天使轮,数百万人民币,合力投资
1222,2015.4.28,https://www.itjuzi.com/investevents/18052,聚工厂,电子商务,浙江,种子轮,未透露,正邦投资
1223,2015.4.27,https://www.itjuzi.com/investevents/14017,橘子娱乐,文化娱乐,北京,A轮,4000万人民币,"经纬中国,真格基金"
1224,2015.4.27,https://www.itjuzi.com/investevents/14785,花艺在线,教育,北京,A轮,1000万人民币,联科创盈
1225,2015.4.27,https://www.itjuzi.com/investevents/15873,广州小鹏汽车科技有限公司,汽车交通,广东,天使轮,数千万人民币,"微光创投(吴宵光),紫牛基金"
1226,2015.4.27,https://www.itjuzi.com/investevents/16437,一球成名科技,游戏,山东,天使轮,数百万人民币,上海掌门科技
1227,2015.4.27,https://www.itjuzi.com/investevents/8283,微之家,企业服务,福建,种子轮,数十万人民币,投资方未透露
1228,2015.4.27,https://www.itjuzi.com/investevents/8284,会玩旅行网,旅游,北京,A轮,2000万人民币,联创永宣
1229,2015.4.27,https://www.itjuzi.com/investevents/8287,微影时代(微票儿),文化娱乐,北京,B轮,1.05亿美元,"腾讯,万达集团,中国文化产业投资基金,安赐资本"
1230,2015.4.27,https://www.itjuzi.com/investevents/8290,微价商城,电子商务,广东,A轮,数千万美元,晨兴资本
1231,2015.4.27,https://www.itjuzi.com/investevents/8291,小米科技,硬件,北京,E轮,未透露,投资方未透露
1232,2015.4.27,https://www.itjuzi.com/investevents/8292,寓乐湾,教育,北京,A轮,数千万人民币,新东方
1233,2015.4.27,https://www.itjuzi.com/investevents/8293,开三·云匠网,企业服务,浙江,Pre-A轮,1000万人民币,创东方投资
1234,2015.4.27,https://www.itjuzi.com/investevents/9361,兔展RabbitPre-中北明夷,工具软件,广东,A轮,3000万人民币,深创投
1235,2015.4.27,https://www.itjuzi.com/investevents/10653,化塑汇,电子商务,上海,A+轮,数百万美元,SIG海纳亚洲
1236,2015.4.26,https://www.itjuzi.com/investevents/10055,真星座,社交网络,北京,天使轮,数百万人民币,"伙伴创投,启赋资本"
1237,2015.4.26,https://www.itjuzi.com/investevents/15832,极智嘉科技Geek+,硬件,北京,A轮,1000万人民币,心怡物流
1238,2015.4.25,https://www.itjuzi.com/investevents/16565,兔博士APP,房产服务,上海,天使轮,数百万人民币,创新工场
1239,2015.4.25,https://www.itjuzi.com/investevents/8263,弼马温养车网,汽车交通,上海,A轮,1000万人民币,浙商创投
1240,2015.4.25,https://www.itjuzi.com/investevents/9150,北纬56度,电子商务,上海,Pre-A轮,1000万人民币,中路资本
1241,2015.4.25,https://www.itjuzi.com/investevents/11236,花+,电子商务,上海,天使轮,数百万人民币,投资方未透露
1242,2015.4.24,https://www.itjuzi.com/investevents/7363,野农优品,电子商务,辽宁,种子轮,200万人民币,投资方未透露
1243,2015.4.24,https://www.itjuzi.com/investevents/8244,点到按摩,医疗健康,北京,A轮,500万美元,"58同城,盈动资本,高榕资本Banyan Fund"
1244,2015.4.24,https://www.itjuzi.com/investevents/8245,客如云,本地生活,北京,B轮,6600万人民币,"百度,天星资本,景林投资,凯兴资本"
1245,2015.4.24,https://www.itjuzi.com/investevents/8258,玉米科技,企业服务,福建,A轮,4000万人民币,"深创投,联创策源"
1246,2015.4.24,https://www.itjuzi.com/investevents/9437,越游网络,游戏,上海,A轮,数千万人民币,青山资本
1247,2015.4.24,https://www.itjuzi.com/investevents/10534,DoNever容众网络,社交网络,上海,Pre-A轮,数百万人民币,"安思晟投资ACEON,北软天使基金"
1248,2015.4.24,https://www.itjuzi.com/investevents/11462,家政帮,本地生活,浙江,天使轮,数百万人民币,天使湾
1249,2015.4.24,https://www.itjuzi.com/investevents/12950,Solo桌面(赤子城),工具软件,北京,B轮,2亿人民币,海通开元
1250,2015.4.24,https://www.itjuzi.com/investevents/13947,NEIWAI内外内衣,电子商务,上海,天使轮,1000万人民币,真格基金
1251,2015.4.24,https://www.itjuzi.com/investevents/15110,韩品代购,电子商务,广东,A轮,1500万人民币,达晨创投
1252,2015.4.23,https://www.itjuzi.com/investevents/12231,爱航拍,硬件,广东,天使轮,200万人民币,"真格基金,险峰长青(险峰华兴)"
1253,2015.4.23,https://www.itjuzi.com/investevents/12254,倍买电子商务,电子商务,上海,天使轮,数百万人民币,"险峰长青(险峰华兴),创业接力(创业基金会)"
1254,2015.4.23,https://www.itjuzi.com/investevents/13255,联有餐配通,本地生活,上海,种子轮,50万人民币,苏河汇
1255,2015.4.23,https://www.itjuzi.com/investevents/14362,壹宝,医疗健康,浙江,天使轮,数百万人民币,FreesFund峰瑞资本
1256,2015.4.23,https://www.itjuzi.com/investevents/15752,课栈网,教育,北京,天使轮,2000万人民币,春晓资本
1257,2015.4.23,https://www.itjuzi.com/investevents/16422,Trustdata,企业服务,北京,A轮,数百万美元,"创新工场,真格基金"
1258,2015.4.23,https://www.itjuzi.com/investevents/16427,WeSmart,硬件,上海,A轮,数百万美元,遨问投资
1259,2015.4.23,https://www.itjuzi.com/investevents/17090,蛐蛐,电子商务,福建,种子轮,未透露,联创永宣
1260,2015.4.23,https://www.itjuzi.com/investevents/7412,探鹿,企业服务,北京,天使轮,1000万人民币,蓝驰创投
1261,2015.4.23,https://www.itjuzi.com/investevents/8223,团贷网(光影侠),金融,广东,B轮,2亿人民币,"昆吾九鼎投资,巨人网络(巨人创投),久奕投资"
1262,2015.4.23,https://www.itjuzi.com/investevents/8230,会养车,汽车交通,北京,天使轮,数百万人民币,溪山天使会(西山天使会)
1263,2015.4.23,https://www.itjuzi.com/investevents/8236,找船网,物流,广东,天使轮,数百万人民币,真顺基金
1264,2015.4.23,https://www.itjuzi.com/investevents/8237,力行网络,旅游,广东,天使轮,250万人民币,投资方未透露
1265,2015.4.23,https://www.itjuzi.com/investevents/11292,吆喝科技,企业服务,北京,天使轮,110万美元,"FreesFund峰瑞资本,极客帮创投"
1266,2015.4.23,https://www.itjuzi.com/investevents/11458,智慧洗车,汽车交通,上海,天使轮,数百万人民币,天使湾
1267,2015.4.23,https://www.itjuzi.com/investevents/17718,后勤小秘书,企业服务,上海,天使轮,未透露,投资方未透露
1268,2015.4.22,https://www.itjuzi.com/investevents/8206,107间,房产服务,北京,天使轮,1000万人民币,"洪泰基金,新进创投"
1269,2015.4.22,https://www.itjuzi.com/investevents/8219,手机贷,金融,上海,A+轮,数千万美元,蓝湖资本
1270,2015.4.22,https://www.itjuzi.com/investevents/8432,小冰火人,电子商务,广东,A轮,4615万人民币,德美化工
1271,2015.4.22,https://www.itjuzi.com/investevents/9510,指尖快递-贯通云网,物流,北京,Pre-A轮,数千万人民币,"软银中国,长石资本"
1272,2015.4.22,https://www.itjuzi.com/investevents/10564,爱抢购,电子商务,上海,B轮,数千万人民币,阿里巴巴
1273,2015.4.22,https://www.itjuzi.com/investevents/11144,奇点金融,金融,北京,天使轮,120万美元,天使投资人王刚
1274,2015.4.22,https://www.itjuzi.com/investevents/11352,Musical.ly音乐地,文化娱乐,上海,A轮,数百万美元,猎豹移动
1275,2015.4.22,https://www.itjuzi.com/investevents/11471,爱燃烧,体育运动,上海,天使轮,数百万人民币,原子创投
1276,2015.4.22,https://www.itjuzi.com/investevents/15075,百动,体育运动,北京,A轮,6000万人民币,"千合资本,朱雀投资"
1277,2015.4.22,https://www.itjuzi.com/investevents/16048,众宝科技(众宝土特产),电子商务,北京,天使轮,数百万人民币,启赋资本
1278,2015.4.21,https://www.itjuzi.com/investevents/11827,装修圈,房产服务,广东,天使轮,数百万人民币,创吧投资
1279,2015.4.21,https://www.itjuzi.com/investevents/12271,PATGAME众派游戏,游戏,广东,天使轮,数百万人民币,"九合创投,经纬中国"
1280,2015.4.21,https://www.itjuzi.com/investevents/12646,武汉珈和科技,企业服务,湖北,天使轮,数百万人民币,"合力投资,点亮资本"
1281,2015.4.21,https://www.itjuzi.com/investevents/14368,AirDino第一人居,硬件,北京,天使轮,794万人民币,投资方未透露
1282,2015.4.21,https://www.itjuzi.com/investevents/15063,六膳门,本地生活,北京,天使轮,300万人民币,和瑾资本
1283,2015.4.21,https://www.itjuzi.com/investevents/8185,知果果网,企业服务,北京,A轮,370万美元,"经纬中国,联想之星"
1284,2015.4.21,https://www.itjuzi.com/investevents/8186,返利网,电子商务,上海,C轮,1亿美元,日本乐天Rakuten
1285,2015.4.21,https://www.itjuzi.com/investevents/8189,淘手游,游戏,贵州,A轮,数千万人民币,"清科创投,蓝港互动"
1286,2015.4.21,https://www.itjuzi.com/investevents/8192,积木盒子(PINTEC品钛集团),金融,北京,C轮,8400万美元,"Investec英国天达集团,熙金资本Zhong Capital,曼图资本Mandra Capital,海通开元,经纬中国,和玉基金,小米科技,顺为基金,Ventech China"
1287,2015.4.21,https://www.itjuzi.com/investevents/8194,优必选科技,硬件,广东,A+轮,2000万美元,投资方未透露
1288,2015.4.21,https://www.itjuzi.com/investevents/8195,一平米,房产服务,北京,天使轮,数百万人民币,"德沃基金,险峰长青(险峰华兴)"
1289,2015.4.21,https://www.itjuzi.com/investevents/8196,58月嫂,本地生活,北京,天使轮,数百万人民币,58同城
1290,2015.4.21,https://www.itjuzi.com/investevents/8202,大红袜全球购,电子商务,广东,A轮,数千万人民币,赛马资本
1291,2015.4.21,https://www.itjuzi.com/investevents/8203,闪白条,金融,北京,天使轮,500万美元,唯猎资本
1292,2015.4.21,https://www.itjuzi.com/investevents/8247,车能贷,金融,浙江,天使轮,1200万人民币,"飞马基金-飞马旅,伯藜创投"
1293,2015.4.21,https://www.itjuzi.com/investevents/9889,大搜车,汽车交通,北京,C轮,2649万美元,神州租车
1294,2015.4.21,https://www.itjuzi.com/investevents/10559,e家帮,本地生活,广东,Pre-A轮,1000万人民币,东方富海
1295,2015.4.21,https://www.itjuzi.com/investevents/11125,考拉娱乐,文化娱乐,北京,Pre-A轮,数百万人民币,知初资本
1296,2015.4.21,https://www.itjuzi.com/investevents/11274,我爱小城,本地生活,江苏,A轮,数千万人民币,投资方未透露
1297,2015.4.20,https://www.itjuzi.com/investevents/8163,马展金融,金融,北京,A轮,1000万美元,蓝驰创投
1298,2015.4.20,https://www.itjuzi.com/investevents/8173,车蚂蚁,汽车交通,浙江,A轮,2000万美元,"凯旋创投,晨兴资本"
1299,2015.4.20,https://www.itjuzi.com/investevents/8180,云从科技,硬件,广东,战略投资,5000万人民币,投资方未透露
1300,2015.4.20,https://www.itjuzi.com/investevents/8183,MAKA,企业服务,广东,Pre-A轮,数千万人民币,经纬中国
1301,2015.4.20,https://www.itjuzi.com/investevents/8187,微盟,广告营销,上海,B轮,1.5亿人民币,"金字火腿,华映资本"
1302,2015.4.20,https://www.itjuzi.com/investevents/9458,易钱庄,金融,广东,A轮,数百万美元,北极光创投
1303,2015.4.20,https://www.itjuzi.com/investevents/9918,在校生-慧校网络,电子商务,北京,Pre-A轮,1000万人民币,"洪泰基金,英诺天使基金,北软天使基金"
1304,2015.4.20,https://www.itjuzi.com/investevents/10059,青苔债管家,金融,北京,天使轮,数百万人民币,"伙伴创投,梅花天使创投,天使汇"
1305,2015.4.20,https://www.itjuzi.com/investevents/10531,赔付宝,金融,上海,Pre-A轮,1000万人民币,投资方未透露
1306,2015.4.20,https://www.itjuzi.com/investevents/11882,识人知趣(识趣儿),社交网络,北京,天使轮,数百万人民币,集结号资本
1307,2015.4.20,https://www.itjuzi.com/investevents/12355,达达配送,物流,上海,B轮,数千万美元,"红杉资本中国,景林投资,昆仑万维"
1308,2015.4.20,https://www.itjuzi.com/investevents/13476,清源科技(清源火眼),企业服务,上海,天使轮,数百万人民币,投资方未透露
1309,2015.4.20,https://www.itjuzi.com/investevents/14328,易保险,汽车交通,北京,A轮,5000万人民币,新浪微博(新浪微创投)
1310,2015.4.20,https://www.itjuzi.com/investevents/14957,美迪西,医疗健康,上海,B轮,数千万人民币,投资方未透露
1311,2015.4.20,https://www.itjuzi.com/investevents/15660,秀餐网,本地生活,北京,天使轮,200万人民币,投资方未透露
1312,2015.4.20,https://www.itjuzi.com/investevents/15670,龙沧文化《双月之城》,文化娱乐,上海,天使轮,数百万人民币,"乐游资本,极客帮创投"
1313,2015.4.19,https://www.itjuzi.com/investevents/13597,吃吃饭,本地生活,上海,天使轮,数百万人民币,光合创投(光合基金)
1314,2015.4.19,https://www.itjuzi.com/investevents/14320,大嘴巴同厂交友社区,社交网络,广东,天使轮,数百万人民币,中国平安(平安创新投)
1315,2015.4.19,https://www.itjuzi.com/investevents/15633,七维视觉(七维科技),文化娱乐,北京,A轮,数千万人民币,光线传媒
1316,2015.4.19,https://www.itjuzi.com/investevents/16323,门派,社交网络,江苏,天使轮,数百万人民币,能图资本
1317,2015.4.19,https://www.itjuzi.com/investevents/8156,51信用卡,金融,浙江,B+轮,5000万美元,新湖中宝-新湖控股
1318,2015.4.19,https://www.itjuzi.com/investevents/8159,快快鱼APP,电子商务,北京,A轮,200万美元,联创策源
1319,2015.4.19,https://www.itjuzi.com/investevents/8181,安美数字,房产服务,北京,D轮,2亿人民币,投资方未透露
1320,2015.4.19,https://www.itjuzi.com/investevents/10493,LesPark拉拉公园,社交网络,北京,A轮,620万人民币,京东
1321,2015.4.18,https://www.itjuzi.com/investevents/12758,51VISA优签网,旅游,江苏,天使轮,数百万人民币,投资方未透露
1322,2015.4.18,https://www.itjuzi.com/investevents/13575,Quest genomics,医疗健康,江苏,A轮,未透露,同创伟业
1323,2015.4.18,https://www.itjuzi.com/investevents/16294,鲜城APP,本地生活,四川,天使轮,数百万人民币,新浪微博(新浪微创投)
1324,2015.4.18,https://www.itjuzi.com/investevents/17107,PLUS,本地生活,北京,天使轮,未透露,中路资本
1325,2015.4.17,https://www.itjuzi.com/investevents/12120,本地头条,文化娱乐,浙江,天使轮,未透露,经纬中国
1326,2015.4.17,https://www.itjuzi.com/investevents/12338,燃也文化,文化娱乐,北京,天使轮,数百万人民币,经纬中国
1327,2015.4.17,https://www.itjuzi.com/investevents/12877,喵爪网络MZ星球,教育,上海,天使轮,数百万人民币,投资方未透露
1328,2015.4.17,https://www.itjuzi.com/investevents/13184,突破网(超级学团),教育,北京,A轮,数百万美元,"红杉资本中国,真格基金"
1329,2015.4.17,https://www.itjuzi.com/investevents/13468,JustSy嘉赛信息,企业服务,浙江,A轮,1000万人民币,"毅达资本,PreAngel"
1330,2015.4.17,https://www.itjuzi.com/investevents/13931,啊哈娱乐AHA,文化娱乐,北京,天使轮,数百万人民币,真格基金
1331,2015.4.17,https://www.itjuzi.com/investevents/14233,蹲点早餐,本地生活,重庆,天使轮,数百万人民币,猎豹移动
1332,2015.4.17,https://www.itjuzi.com/investevents/8142,吃饭儿,本地生活,北京,B轮,未透露,源码资本
1333,2015.4.17,https://www.itjuzi.com/investevents/8147,尚匠汽车,汽车交通,上海,Pre-A轮,数百万人民币,同创伟业
1334,2015.4.17,https://www.itjuzi.com/investevents/8148,WeOffice我们办公,企业服务,北京,天使轮,500万人民币,投资方未透露
1335,2015.4.17,https://www.itjuzi.com/investevents/8160,中筹网金,金融,上海,A轮,1800万人民币,投资方未透露
1336,2015.4.17,https://www.itjuzi.com/investevents/8172,5秒轻游戏平台,游戏,广东,天使轮,1000万人民币,德迅投资
1337,2015.4.17,https://www.itjuzi.com/investevents/8768,美厨Love's Kitchen,本地生活,广东,A轮,数百万美元,"FreesFund峰瑞资本,IDG资本"
1338,2015.4.17,https://www.itjuzi.com/investevents/10423,豆腐APP,社交网络,广东,天使轮,400万人民币,"薛蛮子,传媒梦工场,景林投资"
1339,2015.4.17,https://www.itjuzi.com/investevents/10588,婚礼纪,本地生活,浙江,B轮,数千万美元,经纬中国
1340,2015.4.17,https://www.itjuzi.com/investevents/10968,快巴汽车票,汽车交通,北京,天使轮,500万人民币,投资方未透露
1341,2015.4.17,https://www.itjuzi.com/investevents/11339,易直播,文化娱乐,广东,天使轮,数百万人民币,CA创投
1342,2015.4.17,https://www.itjuzi.com/investevents/4384,华尔街见闻,金融,上海,B轮,数千万人民币,"海通创意资本,今日头条"
1343,2015.4.16,https://www.itjuzi.com/investevents/12845,莫游网络,游戏,上海,天使轮,数百万人民币,"德迅投资,红石诚金"
1344,2015.4.16,https://www.itjuzi.com/investevents/14735,咕噜吧啦音乐网,文化娱乐,江苏,天使轮,1000万人民币,创新工场
1345,2015.4.16,https://www.itjuzi.com/investevents/15580,天使和坚果派,教育,北京,天使轮,数百万人民币,投资方未透露
1346,2015.4.16,https://www.itjuzi.com/investevents/17367,轻旅星球ElseTravel,旅游,浙江,天使轮,数百万人民币,"尚势资本(尚势投资),光合创投(光合基金)"
1347,2015.4.16,https://www.itjuzi.com/investevents/18477,Boss直聘,企业服务,北京,A+轮,数百万美元,顺为基金
1348,2015.4.16,https://www.itjuzi.com/investevents/18784,中科美伦医疗,医疗健康,北京,B轮,数千万人民币,"苏州阿尔法投资,深创投"
1349,2015.4.16,https://www.itjuzi.com/investevents/19602,税云网络,企业服务,新疆,天使轮,数百万人民币,六翼投资
1350,2015.4.16,https://www.itjuzi.com/investevents/8129,Udesk沃丰时代,企业服务,北京,A轮,300万美元,DCM中国
1351,2015.4.16,https://www.itjuzi.com/investevents/8132,百彩嘉,本地生活,北京,A轮,3000万人民币,"洪泰基金,创势资本,龙翌资本"
1352,2015.4.16,https://www.itjuzi.com/investevents/8214,树洞网络,社交网络,浙江,天使轮,数百万人民币,"迭代资本,经纬中国"
1353,2015.4.16,https://www.itjuzi.com/investevents/8322,万色城,电子商务,浙江,A轮,1500万美元,麦星投资
1354,2015.4.16,https://www.itjuzi.com/investevents/8376,时速云TenxCloud,企业服务,北京,天使轮,数百万人民币,"九合创投,北京众海投资"
1355,2015.4.16,https://www.itjuzi.com/investevents/8706,容么么,本地生活,北京,天使轮,数百万人民币,中路资本
1356,2015.4.16,https://www.itjuzi.com/investevents/10260,陈翔六点半,文化娱乐,云南,天使轮,数百万人民币,险峰长青(险峰华兴)
1357,2015.4.16,https://www.itjuzi.com/investevents/10932,壹加康泰,医疗健康,广东,天使轮,数百万人民币,众诚资本
1358,2015.4.16,https://www.itjuzi.com/investevents/11013,红帽法律卫士,企业服务,四川,种子轮,数百万人民币,抱团科技
1359,2015.4.15,https://www.itjuzi.com/investevents/7855,Ninebot纳恩博,硬件,北京,A轮,8000万美元,"小米科技,顺为基金,红杉资本中国,英特尔投资Intel Capital,华山资本WestSummit Capital"
1360,2015.4.15,https://www.itjuzi.com/investevents/8102,卡拉丁汽车保养,汽车交通,北京,A轮,1000万美元,"宽带资本CBC,极客帮创投,戈壁投资,零一创投"
1361,2015.4.15,https://www.itjuzi.com/investevents/8106,Raiing睿仁医疗,医疗健康,北京,A轮,数百万美元,投资方未透露
1362,2015.4.15,https://www.itjuzi.com/investevents/8107,随手记,金融,广东,B+轮,数千万美元,"源码资本,复星昆仲,昆仑万维"
1363,2015.4.15,https://www.itjuzi.com/investevents/8117,乐外卖,企业服务,广东,天使轮,数百万人民币,投资方未透露
1364,2015.4.15,https://www.itjuzi.com/investevents/8118,掌贷宝,金融,浙江,A轮,6600万人民币,投资方未透露
1365,2015.4.15,https://www.itjuzi.com/investevents/8121,财加,金融,北京,A轮,未透露,Star VC
1366,2015.4.15,https://www.itjuzi.com/investevents/9628,嗨家网,房产服务,上海,天使轮,2000万人民币,投资方未透露
1367,2015.4.15,https://www.itjuzi.com/investevents/10057,美孕医疗,医疗健康,上海,天使轮,数百万人民币,伙伴创投
1368,2015.4.15,https://www.itjuzi.com/investevents/10316,寻球科技,体育运动,北京,种子轮,150万人民币,PreAngel
1369,2015.4.15,https://www.itjuzi.com/investevents/11767,移花互动,企业服务,四川,战略投资,未透露,"创新工场,艺龙旅行网"
1370,2015.4.15,https://www.itjuzi.com/investevents/12394,积木云,硬件,广东,天使轮,未透露,北软天使基金
1371,2015.4.15,https://www.itjuzi.com/investevents/12992,天下秀(IMS新媒体),广告营销,北京,B轮,数千万美元,投资方未透露
1372,2015.4.15,https://www.itjuzi.com/investevents/14953,开源道,企业服务,浙江,A轮,数百万美元,IDG资本
1373,2015.4.15,https://www.itjuzi.com/investevents/17149,小依休,社交网络,北京,天使轮,1800万人民币,投资方未透露
1374,2015.4.15,https://www.itjuzi.com/investevents/17350,爱智游,教育,四川,天使轮,500万人民币,投资方未透露
1375,2015.4.15,https://www.itjuzi.com/investevents/17411,申请方留学ApplySquare,教育,北京,天使轮,数百万人民币,"启迪之星(启迪孵化器孵化投资基金),好未来(学而思)"
1376,2015.4.15,https://www.itjuzi.com/investevents/19356,果食帮,电子商务,广东,天使轮,数百万人民币,投资方未透露
1377,2015.4.14,https://www.itjuzi.com/investevents/7780,环球塑化网,电子商务,广东,A轮,数千万人民币,投资方未透露
1378,2015.4.14,https://www.itjuzi.com/investevents/8072,选课网,教育,北京,A轮,数百万美元,北极光创投
1379,2015.4.14,https://www.itjuzi.com/investevents/8073,暴风魔镜,硬件,北京,A轮,1000万美元,"华谊兄弟,天音通信,爱施德,松禾资本"
1380,2015.4.14,https://www.itjuzi.com/investevents/8075,音悦台,文化娱乐,北京,B轮,3500万美元,"湖畔山南资本,东方富海"
1381,2015.4.14,https://www.itjuzi.com/investevents/8080,易兴科技,医疗健康,广东,A轮,1000万人民币,赛马资本
1382,2015.4.14,https://www.itjuzi.com/investevents/8081,联众世界Ourgame,游戏,北京,IPO上市后,11.93亿港元,朗姿股份
1383,2015.4.14,https://www.itjuzi.com/investevents/8082,明星衣橱,电子商务,北京,C轮,数千万美元,"朗姿股份,Star VC"
1384,2015.4.14,https://www.itjuzi.com/investevents/8087,白鹭美,本地生活,北京,Pre-A轮,1500万人民币,投资方未透露
1385,2015.4.14,https://www.itjuzi.com/investevents/8090,黄金钱包G-banker,金融,北京,A轮,数千万美元,软银中国
1386,2015.4.14,https://www.itjuzi.com/investevents/8091,动网体育,体育运动,北京,天使轮,数千万人民币,挚盈资本
1387,2015.4.14,https://www.itjuzi.com/investevents/8092,推推熊,本地生活,浙江,天使轮,1000万人民币,投资方未透露
1388,2015.4.14,https://www.itjuzi.com/investevents/8093,淘全球,电子商务,天津,天使轮,100万美元,"DFJ德丰杰中国基金,新浪微博(新浪微创投),济南华科创投"
1389,2015.4.14,https://www.itjuzi.com/investevents/8096,萝卜玩,游戏,福建,A轮,1000万人民币,鑫游资本
1390,2015.4.14,https://www.itjuzi.com/investevents/8111,和诚智达,汽车交通,福建,A轮,3500万人民币,投资方未透露
1391,2015.4.14,https://www.itjuzi.com/investevents/10338,言几又,文化娱乐,上海,A轮,2603万人民币,"星瀚资本,京东"
1392,2015.4.14,https://www.itjuzi.com/investevents/10353,66WiFi逗玩科技,企业服务,上海,A轮,数千万人民币,奇虎360
1393,2015.4.14,https://www.itjuzi.com/investevents/10390,海盗TV,文化娱乐,广东,A轮,数千万人民币,投资方未透露
1394,2015.4.14,https://www.itjuzi.com/investevents/10529,自在游网络,游戏,北京,A轮,数千万人民币,创势资本
1395,2015.4.14,https://www.itjuzi.com/investevents/11093,PartyGo派对狗,社交网络,北京,天使轮,100万美元,源码资本
1396,2015.4.14,https://www.itjuzi.com/investevents/11426,开眼数据,广告营销,北京,C轮,数千万人民币,"上海中金资本,IDG资本"
1397,2015.4.14,https://www.itjuzi.com/investevents/11531,华夏融创,金融,北京,A轮,数千万人民币,阿米巴资本
1398,2015.4.14,https://www.itjuzi.com/investevents/11739,花果山,电子商务,广东,A轮,未透露,复励投资
1399,2015.4.14,https://www.itjuzi.com/investevents/11763,壹克网EEKEshop.com,电子商务,广东,天使轮,数百万人民币,投资方未透露
1400,2015.4.14,https://www.itjuzi.com/investevents/12014,厦门千骥网络,游戏,福建,天使轮,数百万人民币,志成资本
1401,2015.4.14,https://www.itjuzi.com/investevents/13421,助家生活,本地生活,浙江,天使轮,500万人民币,投资方未透露
1402,2015.4.14,https://www.itjuzi.com/investevents/13436,朝夕日历,工具软件,北京,天使轮,数百万人民币,天津创投
1403,2015.4.14,https://www.itjuzi.com/investevents/14866,用武之地,体育运动,北京,天使轮,数百万人民币,创新工场
1404,2015.4.14,https://www.itjuzi.com/investevents/17010,来吧,旅游,北京,天使轮,300万美元,执一资本Yi Capital
1405,2015.4.13,https://www.itjuzi.com/investevents/16625,中车检,汽车交通,广东,天使轮,数百万人民币,启嘉创投
1406,2015.4.13,https://www.itjuzi.com/investevents/17750,超级阿姨,本地生活,北京,天使轮,400万人民币,投资方未透露
1407,2015.4.13,https://www.itjuzi.com/investevents/8060,典阅科技,教育,广东,天使轮,323万人民币,投资方未透露
1408,2015.4.13,https://www.itjuzi.com/investevents/8062,天天用车,汽车交通,北京,C轮,数千万美元,"百度,红杉资本中国"
1409,2015.4.13,https://www.itjuzi.com/investevents/8063,优乐养车,汽车交通,北京,天使轮,未透露,IDG资本
1410,2015.4.13,https://www.itjuzi.com/investevents/8065,小日子APP,本地生活,四川,天使轮,1000万人民币,时尚传媒
1411,2015.4.13,https://www.itjuzi.com/investevents/8116,童子军户外网,旅游,北京,天使轮,300万人民币,大道至简资本
1412,2015.4.13,https://www.itjuzi.com/investevents/11504,Xiang思飨家,本地生活,北京,天使轮,数百万人民币,九合创投
1413,2015.4.12,https://www.itjuzi.com/investevents/8345,乐学高考,教育,北京,天使轮,400万美元,基因资本
1414,2015.4.12,https://www.itjuzi.com/investevents/8378,无讼网络,企业服务,北京,A轮,数百万美元,IDG资本
1415,2015.4.12,https://www.itjuzi.com/investevents/9484,美肤家,本地生活,北京,Pre-A轮,数百万人民币,投资方未透露
1416,2015.4.12,https://www.itjuzi.com/investevents/10058,甩单宝,金融,北京,天使轮,数百万人民币,"伙伴创投,薛蛮子,知初资本"
1417,2015.4.12,https://www.itjuzi.com/investevents/11832,数人云(数人科技),企业服务,北京,天使轮,数百万人民币,投资方未透露
1418,2015.4.12,https://www.itjuzi.com/investevents/16952,金融加,金融,北京,天使轮,未透露,泰山天使
1419,2015.4.12,https://www.itjuzi.com/investevents/18379,真的有料,电子商务,北京,种子轮,数百万人民币,投资方未透露
1420,2015.4.11,https://www.itjuzi.com/investevents/8044,嘿哈科技,教育,北京,天使轮,未透露,"新东方,好未来(学而思)"
1421,2015.4.11,https://www.itjuzi.com/investevents/8045,乐博乐博机器人ROBOROBO,教育,北京,A轮,数千万人民币,新东方
1422,2015.4.11,https://www.itjuzi.com/investevents/8049,掌上糖医,医疗健康,浙江,天使轮,数百万美元,"经纬中国,中国平安(平安创新投)"
1423,2015.4.11,https://www.itjuzi.com/investevents/8098,楼立方,房产服务,上海,天使轮,数百万人民币,经纬中国
1424,2015.4.11,https://www.itjuzi.com/investevents/9673,鱼鱼科技,电子商务,浙江,天使轮,数百万人民币,投资方未透露
1425,2015.4.11,https://www.itjuzi.com/investevents/9685,弥财金融,金融,北京,天使轮,200万美元,"高瓴资本Hillhouse Capital,Crystal Stream清流资本,斑马投资"
1426,2015.4.11,https://www.itjuzi.com/investevents/10589,嗨住网,房产服务,上海,天使轮,数百万人民币,经纬中国
1427,2015.4.11,https://www.itjuzi.com/investevents/4310,瑞应书院（找导师）,教育,北京,天使轮,200万人民币,投资方未透露
